Keywords,Nombre occurrences
dirigeant,0.0007316829817190115
arabe,0.0007279876131244712
diplomatie,0.0007242922445299307
stratégie,0.0007205968759353902
chine,0.0007205968759353902
boubacar,0.0007169015073408497
volonté,0.0007169015073408497
maghreb,0.0007169015073408497
mauritanie,0.0007132061387463092
électoral,0.0007132061387463092
rôle,0.0007095107701517687
économie,0.0007095107701517687
site,0.0007095107701517687
franc,0.0006947292957736069
victime,0.0006799478213954451
chose,0.0006762524528009046
effort,0.0006651663470172832
spécialiste,0.0006614709784227428
présidence,0.0006614709784227428
activité,0.0006614709784227428
vue,0.0006614709784227428
conférence,0.0006614709784227428
marocain,0.0006577756098282024
long,0.0006577756098282024
humanitaire,0.0006577756098282024
initiative,0.0006577756098282024
keïta,0.0006503848726391214
voisin,0.0006503848726391214
populaire,0.0006466895040445809
tunisie,0.0006466895040445809
dollar,0.0006466895040445809
risque,0.0006466895040445809
sahara,0.0006466895040445809
dakar,0.0006466895040445809
acteur,0.0006466895040445809
journaliste,0.0006466895040445809
élément,0.0006429941354500404
famille,0.0006429941354500404
eau,0.0006429941354500404
contrôle,0.0006429941354500404
appel,0.0006392987668555
main,0.0006392987668555
œuvre,0.0006392987668555
manière,0.0006392987668555
micro,0.0006356033982609596
cameroun,0.0006356033982609596
sens,0.0006319080296664191
réunion,0.0006319080296664191
petit,0.0006319080296664191
entretien,0.0006282126610718786
directeur,0.0006282126610718786
résultat,0.0006282126610718786
régime,0.0006282126610718786
libération,0.0006245172924773381
aide,0.0006245172924773381
changement,0.0006245172924773381
étude,0.0006208219238827977
tchadien,0.0006208219238827977
fort,0.0006171265552882572
santé,0.0006134311866937168
loi,0.0006134311866937168
dossier,0.0006134311866937168
capitale,0.0006097358180991763
burkinabè,0.0006060404495046358
financier,0.0006060404495046358
nigérien,0.0006023450809100954
départ,0.0006023450809100954
allié,0.0006023450809100954
manifestation,0.0005986497123155549
ambassadeur,0.0005986497123155549
lundi,0.0005986497123155549
histoire,0.0005949543437210144
diplomatique,0.0005949543437210144
enquête,0.0005949543437210144
poste,0.000591258975126474
bilan,0.000591258975126474
école,0.0005875636065319335
institution,0.0005838682379373931
sanction,0.0005838682379373931
kilomètre,0.0005801728693428526
nom,0.0005801728693428526
sahélien,0.0005764775007483121
extérieur,0.0005764775007483121
officier,0.0005764775007483121
travers,0.0005727821321537716
junte,0.0005690867635592313
démocratique,0.0005690867635592313
conséquence,0.0005690867635592313
train,0.0005690867635592313
intérieur,0.0005690867635592313
matière,0.0005653913949646908
police,0.0005653913949646908
espace,0.0005616960263701503
musulman,0.0005616960263701503
candidat,0.0005580006577756098
otan,0.0005580006577756098
difficile,0.0005543052891810693
stabilité,0.0005543052891810693
réalité,0.0005543052891810693
prix,0.0005543052891810693
cfa,0.0005543052891810693
vendredi,0.0005506099205865289
campagne,0.0005469145519919885
entreprise,0.0005469145519919885
justice,0.0005469145519919885
assemblée,0.000543219183397448
aérien,0.000543219183397448
ibk,0.000543219183397448
tension,0.000543219183397448
hélicoptère,0.0005395238148029075
prise,0.000535828446208367
chercheur,0.000535828446208367
ligne,0.000535828446208367
prochain,0.000535828446208367
renseignement,0.000535828446208367
marché,0.000535828446208367
nigeria,0.000535828446208367
constitution,0.0005321330776138266
camp,0.0005321330776138266
réponse,0.0005284377090192861
propos,0.0005284377090192861
centaine,0.0005284377090192861
acte,0.0005247423404247457
nécessaire,0.0005247423404247457
particulier,0.0005210469718302052
véhicule,0.0005210469718302052
mohamed,0.0005210469718302052
comité,0.0005136562346411243
party,0.0005136562346411243
sujet,0.0005099608660465838
peul,0.0005099608660465838
programme,0.0005062654974520433
échange,0.0005062654974520433
commission,0.0005025701288575029
commun,0.0005025701288575029
barkhane,0.0005025701288575029
syrie,0.0005025701288575029
titre,0.0004988747602629625
meilleur,0.0004988747602629625
homologue,0.0004988747602629625
influence,0.000495179391668422
demande,0.0004914840230738815
ouattara,0.000487788654479341
secteur,0.000487788654479341
rencontre,0.000487788654479341
enjeu,0.000487788654479341
blessé,0.0004803979172902601
député,0.0004803979172902601
route,0.0004803979172902601
liberté,0.0004803979172902601
partenariat,0.0004803979172902601
auteur,0.00047670254869571963
moscou,0.00047670254869571963
période,0.00047670254869571963
louadj,0.00047670254869571963
origine,0.0004730071801011792
recherche,0.0004730071801011792
gouvernance,0.0004730071801011792
insécurité,0.0004693118115066387
agence,0.0004693118115066387
jeudi,0.00046561644291209824
annonce,0.00046561644291209824
kamal,0.00046561644291209824
secrétaire,0.0004619210743175578
islam,0.0004619210743175578
propre,0.0004619210743175578
front,0.00045822570572301734
drone,0.00045822570572301734
allemagne,0.00045822570572301734
appui,0.00045822570572301734
turquie,0.00045453033712847686
création,0.00045453033712847686
domaine,0.00045453033712847686
vrai,0.00045453033712847686
feu,0.00045453033712847686
total,0.00045453033712847686
produit,0.00045083496853393643
crime,0.00045083496853393643
énergie,0.00045083496853393643
accès,0.00044713959993939595
pression,0.00044713959993939595
avion,0.00044713959993939595
central,0.00044713959993939595
occasion,0.00044713959993939595
message,0.00044713959993939595
arrivée,0.00044344423134485547
air,0.00044344423134485547
représentant,0.00043974886275031504
date,0.00043974886275031504
citoyen,0.00043974886275031504
véritable,0.00043974886275031504
opinion,0.00043974886275031504
ong,0.00043605349415577456
discours,0.00043605349415577456
humain,0.00043605349415577456
exercice,0.0004323581255612341
association,0.0004323581255612341
présidentielle,0.0004323581255612341
issue,0.0004323581255612341
mardi,0.0004323581255612341
défi,0.0004323581255612341
dimanche,0.00042866275696669366
événement,0.00042866275696669366
bénin,0.00042866275696669366
ressource,0.00042866275696669366
daech,0.00042866275696669366
lourd,0.00042866275696669366
réforme,0.0004249673883721532
majeur,0.0004249673883721532
choix,0.0004249673883721532
policier,0.0004249673883721532
garde,0.0004249673883721532
urgence,0.0004249673883721532
alliance,0.0004212720197776127
attentat,0.0004212720197776127
conjoint,0.0004212720197776127
constitutionnel,0.00041757665118307227
démocratie,0.00041757665118307227
indépendance,0.00041757665118307227
gestion,0.00041757665118307227
pandémie,0.00041757665118307227
retrait,0.00041757665118307227
royaume,0.0004138812825885318
récent,0.0004138812825885318
doute,0.0004101859139939913
casque,0.0004101859139939913
lendemain,0.0004101859139939913
réel,0.0004101859139939913
otage,0.0004101859139939913
abidjan,0.0004064905453994509
respect,0.0004064905453994509
négociation,0.0004064905453994509
dizaine,0.0004064905453994509
forme,0.0004064905453994509
florence,0.0004064905453994509
maintien,0.0004027951768049104
lien,0.0004027951768049104
combattant,0.0003990998082103699
bleu,0.0003990998082103699
idée,0.0003990998082103699
analyse,0.0003990998082103699
élysée,0.0003990998082103699
coalition,0.0003990998082103699
second,0.0003990998082103699
protection,0.0003990998082103699
responsabilité,0.0003954044396158295
succès,0.0003954044396158295
mercredi,0.0003954044396158295
millier,0.0003954044396158295
actif,0.000391709071021289
ennemi,0.000391709071021289
administration,0.000391709071021289
preuve,0.000391709071021289
compagnie,0.000391709071021289
afghanistan,0.000391709071021289
tunisien,0.00038801370242674853
banque,0.00038801370242674853
islamiste,0.00038801370242674853
voie,0.00038801370242674853
communication,0.0003843183338322081
terre,0.0003843183338322081
tour,0.0003843183338322081
contestation,0.0003843183338322081
sanitaire,0.0003843183338322081
camerounais,0.0003843183338322081
perte,0.0003843183338322081
discussion,0.00038062296523766763
leader,0.00038062296523766763
dispositif,0.00038062296523766763
djihadist,0.00038062296523766763
religieux,0.00038062296523766763
rue,0.00038062296523766763
coordination,0.00038062296523766763
grave,0.00038062296523766763
antiterroriste,0.00037692759664312715
note,0.0003732322280485867
allemand,0.0003732322280485867
parly,0.0003732322280485867
turc,0.0003732322280485867
drian,0.0003732322280485867
avenir,0.0003732322280485867
voix,0.0003732322280485867
opérationnel,0.0003732322280485867
ag,0.0003732322280485867
charge,0.0003732322280485867
résolution,0.00036953685945404624
université,0.00036953685945404624
gao,0.00036953685945404624
reprise,0.00036953685945404624
september,0.00036953685945404624
souveraineté,0.00036953685945404624
forum,0.00036953685945404624
passage,0.00036953685945404624
investissement,0.00036953685945404624
clair,0.00036953685945404624
prison,0.00036584149085950576
frontalier,0.00036584149085950576
coronavirus,0.00036584149085950576
interne,0.00036584149085950576
samedi,0.00036214612226496534
géopolitique,0.00036214612226496534
tentative,0.00036214612226496534
eig,0.00036214612226496534
nuit,0.00036214612226496534
plein,0.00036214612226496534
scrutin,0.00035845075367042485
production,0.00035845075367042485
conclusion,0.00035845075367042485
alimentaire,0.00035845075367042485
document,0.0003547553850758844
effectif,0.0003547553850758844
libre,0.0003547553850758844
diplomate,0.0003547553850758844
financement,0.0003547553850758844
époque,0.0003547553850758844
grâce,0.00035106001648134395
confiance,0.00035106001648134395
cnsp,0.00034736464788680347
objet,0.00034736464788680347
éducation,0.00034736464788680347
réconciliation,0.00034736464788680347
sorte,0.00034736464788680347
habitant,0.00034736464788680347
dr,0.00034736464788680347
matériel,0.00034736464788680347
direction,0.000343669279292263
aqmi,0.000343669279292263
décès,0.000343669279292263
cour,0.000343669279292263
quotidien,0.000343669279292263
équipe,0.000343669279292263
rang,0.000343669279292263
rebelle,0.00033997391069772256
gsim,0.00033997391069772256
classe,0.00033997391069772256
priorité,0.00033997391069772256
vidéo,0.00033997391069772256
mauvais,0.00033997391069772256
chute,0.00033997391069772256
chiffre,0.00033997391069772256
journée,0.00033997391069772256
nécessité,0.00033997391069772256
ghana,0.00033997391069772256
vol,0.0003362785421031821
approche,0.0003362785421031821
fonds,0.0003362785421031821
trafic,0.0003325831735086416
prêt,0.0003325831735086416
principe,0.0003325831735086416
difficulté,0.0003325831735086416
égypte,0.0003325831735086416
ould,0.0003325831735086416
plupart,0.0003288878049141012
manifestant,0.0003288878049141012
marche,0.0003288878049141012
réaction,0.0003288878049141012
putsch,0.0003288878049141012
construction,0.0003251924363195607
échec,0.0003251924363195607
danger,0.0003251924363195607
fonction,0.0003251924363195607
image,0.0003251924363195607
charte,0.0003251924363195607
imam,0.0003251924363195607
faux,0.0003214970677250202
commandement,0.0003214970677250202
soudan,0.0003214970677250202
sortie,0.0003214970677250202
victoire,0.0003214970677250202
décennie,0.0003214970677250202
global,0.0003214970677250202
opposant,0.0003214970677250202
professeur,0.0003214970677250202
corruption,0.0003214970677250202
délai,0.0003214970677250202
but,0.0003178016991304798
sentiment,0.0003178016991304798
régiment,0.0003178016991304798
absence,0.0003141063305359393
irak,0.0003141063305359393
sol,0.0003141063305359393
genre,0.0003141063305359393
déploiement,0.0003141063305359393
dupuy,0.0003141063305359393
renforcement,0.0003141063305359393
parlement,0.0003141063305359393
essentiel,0.0003141063305359393
frère,0.0003141063305359393
analyste,0.00031041096194139883
pierre,0.00031041096194139883
instant,0.00031041096194139883
noir,0.00031041096194139883
sall,0.00031041096194139883
tir,0.00031041096194139883
corps,0.0003067155933468584
uni,0.0003067155933468584
peine,0.0003067155933468584
offensive,0.0003067155933468584
article,0.0003067155933468584
sûr,0.0003067155933468584
débat,0.0003067155933468584
soir,0.0003067155933468584
texte,0.0003067155933468584
historique,0.0003030202247523179
laurent,0.0003030202247523179
iyad,0.0003030202247523179
critique,0.0003030202247523179
guinéen,0.0003030202247523179
ue,0.0003030202247523179
jeu,0.0003030202247523179
françois,0.0003030202247523179
berlin,0.0003030202247523179
haftar,0.0003030202247523179
mauritanien,0.00029932485615777744
kidal,0.00029932485615777744
évolution,0.000295629487563237
assassinat,0.000295629487563237
valeur,0.000295629487563237
personnel,0.000295629487563237
cible,0.000295629487563237
proche,0.000295629487563237
macky,0.000295629487563237
violent,0.000295629487563237
cheikh,0.00029193411896869653
lait,0.00029193411896869653
bande,0.00029193411896869653
colonial,0.00029193411896869653
gaz,0.00029193411896869653
milice,0.00029193411896869653
judiciaire,0.00029193411896869653
vision,0.00029193411896869653
participation,0.00029193411896869653
observateur,0.00028823875037415605
intention,0.00028823875037415605
priver,0.00028823875037415605
impact,0.00028823875037415605
contact,0.00028823875037415605
application,0.00028823875037415605
pau,0.00028823875037415605
maïga,0.00028454338177961563
fond,0.00028454338177961563
supérieur,0.00028454338177961563
avis,0.00028454338177961563
livre,0.00028454338177961563
diaspora,0.00028454338177961563
politologue,0.00028454338177961563
disposition,0.00028454338177961563
commune,0.00028084801318507515
ghali,0.00028084801318507515
cœur,0.00028084801318507515
démission,0.00028084801318507515
pied,0.00028084801318507515
type,0.00028084801318507515
engin,0.00028084801318507515
idris,0.00028084801318507515
fondateur,0.00027715264459053467
july,0.00027715264459053467
massacre,0.00027715264459053467
fait,0.00027715264459053467
explosif,0.00027715264459053467
etat,0.00027715264459053467
bureau,0.00027715264459053467
manque,0.00027715264459053467
migrant,0.00027715264459053467
pratique,0.00027715264459053467
august,0.00027345727599599424
profond,0.00027345727599599424
individu,0.00027345727599599424
lancement,0.00027345727599599424
chaîne,0.00027345727599599424
ouverture,0.00027345727599599424
technique,0.00027345727599599424
manœuvre,0.00027345727599599424
missile,0.00026976190740145376
el,0.00026976190740145376
erreur,0.00026976190740145376
putschiste,0.00026976190740145376
déplacement,0.00026976190740145376
trump,0.00026976190740145376
traoré,0.00026976190740145376
monétaire,0.00026976190740145376
majorité,0.00026976190740145376
législatif,0.00026976190740145376
précédent,0.00026976190740145376
cérémonie,0.00026976190740145376
conseiller,0.00026976190740145376
sahraoui,0.0002660665388069133
centrafricain,0.0002660665388069133
final,0.0002660665388069133
simple,0.0002660665388069133
commercial,0.0002660665388069133
qualité,0.0002660665388069133
oeil,0.0002660665388069133
lac,0.0002660665388069133
quartier,0.00026237117021237285
bilatéral,0.00026237117021237285
pacifique,0.00026237117021237285
égard,0.00026237117021237285
ouagadougou,0.00026237117021237285
esprit,0.00026237117021237285
indépendant,0.00026237117021237285
militant,0.0002586758016178324
matin,0.0002586758016178324
francophone,0.0002586758016178324
stabilisation,0.0002586758016178324
télévision,0.0002586758016178324
arrêt,0.0002586758016178324
mobilisation,0.0002586758016178324
veille,0.0002586758016178324
expérience,0.0002586758016178324
dynamique,0.0002586758016178324
futur,0.0002586758016178324
faveur,0.0002586758016178324
localité,0.0002586758016178324
équipement,0.0002549804330232919
contrat,0.0002549804330232919
coumba,0.0002549804330232919
proximité,0.0002549804330232919
niamey,0.0002549804330232919
ami,0.0002549804330232919
transport,0.0002549804330232919
fermeture,0.00025128506442875147
rassemblement,0.00025128506442875147
arrestation,0.00025128506442875147
commerce,0.00025128506442875147
agriculture,0.00025128506442875147
ua,0.00025128506442875147
procès,0.00025128506442875147
april,0.00025128506442875147
lomé,0.000247589695834211
cédéao,0.000247589695834211
immédiat,0.000247589695834211
maréchal,0.000247589695834211
monnaie,0.000247589695834211
supplémentaire,0.000247589695834211
nomination,0.000247589695834211
tombouctou,0.000247589695834211
territorial,0.000247589695834211
culture,0.000247589695834211
personnalité,0.000247589695834211
complexe,0.000247589695834211
chance,0.000247589695834211
ahmed,0.0002438943272396705
pétrole,0.0002438943272396705
takuba,0.0002438943272396705
ap,0.0002438943272396705
congo,0.0002438943272396705
meurtrier,0.0002438943272396705
convoi,0.0002438943272396705
possibilité,0.0002438943272396705
éventuel,0.0002438943272396705
paul,0.0002438943272396705
interlocuteur,0.00024019895864513005
contraire,0.00024019895864513005
ethnique,0.00024019895864513005
tebboun,0.00024019895864513005
court,0.00024019895864513005
bout,0.00024019895864513005
montée,0.00024019895864513005
tactique,0.00024019895864513005
capable,0.0002365035900505896
taux,0.0002365035900505896
facebook,0.0002365035900505896
agenda,0.0002365035900505896
industrie,0.0002365035900505896
accident,0.0002365035900505896
vif,0.0002365035900505896
délégation,0.0002365035900505896
anp,0.0002365035900505896
potentiel,0.0002365035900505896
liste,0.0002365035900505896
dangereux,0.0002365035900505896
azawad,0.0002365035900505896
journal,0.0002365035900505896
golfe,0.0002365035900505896
frappe,0.00023280822145604912
internet,0.00023280822145604912
bord,0.00023280822145604912
aéroport,0.00023280822145604912
importance,0.00023280822145604912
rouge,0.00023280822145604912
affrontement,0.00023280822145604912
médical,0.00022911285286150867
commando,0.00022911285286150867
mécanisme,0.00022911285286150867
parachutiste,0.00022911285286150867
large,0.00022911285286150867
marine,0.00022911285286150867
bissau,0.00022911285286150867
permanent,0.00022911285286150867
élite,0.00022911285286150867
nature,0.00022911285286150867
october,0.00022911285286150867
entier,0.00022541748426696821
nucléaire,0.00022541748426696821
réfugié,0.00022541748426696821
hommage,0.00022541748426696821
environnement,0.00022541748426696821
profit,0.00022541748426696821
département,0.00022541748426696821
poids,0.00022541748426696821
candidature,0.00022541748426696821
siècle,0.00022172211567242773
culturel,0.00022172211567242773
technologie,0.00022172211567242773
quai,0.00022172211567242773
june,0.00022172211567242773
géostratégique,0.00022172211567242773
assaut,0.00022172211567242773
amadou,0.00022172211567242773
neuf,0.00022172211567242773
tenue,0.00022172211567242773
reconnaissance,0.00022172211567242773
minute,0.00022172211567242773
fils,0.00022172211567242773
serval,0.00022172211567242773
identité,0.00021802674707788728
britannique,0.00021802674707788728
théâtre,0.00021802674707788728
dogon,0.00021802674707788728
élève,0.00021802674707788728
direct,0.00021802674707788728
chinois,0.00021802674707788728
radio,0.00021802674707788728
perspective,0.00021802674707788728
ampleur,0.00021802674707788728
démarche,0.00021802674707788728
mal,0.00021802674707788728
docteur,0.00021802674707788728
abdoulaye,0.00021802674707788728
accusation,0.00021802674707788728
avocat,0.00021802674707788728
mopti,0.00021433137848334683
durée,0.00021433137848334683
maurice,0.00021433137848334683
espagne,0.00021433137848334683
think,0.00021433137848334683
mot,0.00021433137848334683
médiation,0.00021433137848334683
nicolas,0.00021433137848334683
inde,0.00021063600988880635
proie,0.00021063600988880635
munition,0.00021063600988880635
blindé,0.00021063600988880635
traitement,0.00021063600988880635
champ,0.00021063600988880635
climatique,0.00021063600988880635
ambassade,0.00021063600988880635
règlement,0.00021063600988880635
collaboration,0.00021063600988880635
issu,0.00021063600988880635
argent,0.00021063600988880635
favorable,0.00021063600988880635
implication,0.00021063600988880635
emploi,0.00021063600988880635
institutionnel,0.00021063600988880635
onusien,0.0002069406412942659
étudiant,0.0002069406412942659
attention,0.0002069406412942659
langue,0.0002069406412942659
tribune,0.0002069406412942659
appareil,0.0002069406412942659
producteur,0.0002069406412942659
instar,0.0002069406412942659
blanc,0.0002069406412942659
facteur,0.0002069406412942659
prisonnier,0.0002069406412942659
fondamental,0.0002069406412942659
lavrov,0.00020324527269972544
opportunité,0.00020324527269972544
logistique,0.00020324527269972544
passé,0.00020324527269972544
émirat,0.00020324527269972544
science,0.00020324527269972544
issoufou,0.00020324527269972544
tank,0.00020324527269972544
violation,0.00020324527269972544
jeunesse,0.00020324527269972544
alassane,0.00020324527269972544
budget,0.00020324527269972544
porte,0.00019954990410518496
mode,0.00019954990410518496
revendication,0.00019954990410518496
moto,0.00019954990410518496
circonstance,0.00019954990410518496
passeport,0.00019954990410518496
reuters,0.00019954990410518496
scène,0.00019954990410518496
page,0.00019954990410518496
multiple,0.00019954990410518496
poutine,0.00019954990410518496
cma,0.00019954990410518496
offre,0.00019954990410518496
moctar,0.00019954990410518496
dicko,0.0001958545355106445
surveillance,0.0001958545355106445
réserve,0.0001958545355106445
chaos,0.0001958545355106445
faible,0.0001958545355106445
lettre,0.0001958545355106445
boko,0.0001958545355106445
polémique,0.0001958545355106445
roch,0.0001958545355106445
traditionnel,0.0001958545355106445
structure,0.0001958545355106445
concertation,0.0001958545355106445
probable,0.0001958545355106445
scénario,0.0001958545355106445
organe,0.0001958545355106445
bataille,0.0001958545355106445
exécutif,0.00019215916691610405
envoi,0.00019215916691610405
légion,0.00019215916691610405
criminel,0.00019215916691610405
tendance,0.00019215916691610405
choguel,0.00019215916691610405
juge,0.00019215916691610405
subsaharien,0.00019215916691610405
durable,0.00019215916691610405
logique,0.00019215916691610405
italie,0.00019215916691610405
retraite,0.00019215916691610405
dur,0.00019215916691610405
siège,0.00018846379832156357
saharien,0.00018846379832156357
erdogan,0.00018846379832156357
armement,0.00018846379832156357
match,0.00018846379832156357
proposition,0.00018846379832156357
enseignement,0.00018846379832156357
intégration,0.00018846379832156357
augmentation,0.00018846379832156357
maire,0.00018846379832156357
exploitation,0.00018476842972702312
solaire,0.00018476842972702312
sérieux,0.00018476842972702312
humanité,0.00018476842972702312
mémoire,0.00018476842972702312
partage,0.00018476842972702312
pire,0.00018476842972702312
enseignant,0.00018476842972702312
mine,0.00018476842972702312
chemin,0.00018476842972702312
éleveur,0.00018476842972702312
solidarité,0.00018476842972702312
ingérence,0.00018476842972702312
extraordinaire,0.00018476842972702312
statut,0.00018476842972702312
attente,0.00018476842972702312
signe,0.00018476842972702312
ipse,0.00018476842972702312
légitimité,0.00018476842972702312
électricité,0.00018107306113248267
tripoli,0.00018107306113248267
parlementaire,0.00018107306113248267
maghrébin,0.00018107306113248267
hirak,0.00018107306113248267
jean,0.00018107306113248267
fondation,0.00018107306113248267
canada,0.00018107306113248267
légionnaire,0.00018107306113248267
espoir,0.00018107306113248267
cité,0.00018107306113248267
voyage,0.00018107306113248267
nationalité,0.00018107306113248267
anonymat,0.00018107306113248267
entrée,0.00018107306113248267
provisoire,0.00018107306113248267
targui,0.00018107306113248267
embargo,0.00018107306113248267
fraude,0.00018107306113248267
climat,0.00018107306113248267
milieu,0.00018107306113248267
double,0.00018107306113248267
naturel,0.0001773776925379422
collectif,0.0001773776925379422
explosion,0.0001773776925379422
gnassingbé,0.0001773776925379422
rapide,0.0001773776925379422
moitié,0.0001773776925379422
réduction,0.0001773776925379422
instance,0.0001773776925379422
