,V1,V2
ciotti,0.7903837,-0.13965154
londres,1.0714476,-0.54560995
cri,1.2119231,-0.66498995
rémi,1.1694335,-0.048439987
perpétuité,0.71312445,-0.4393191
variant,1.0094278,0.14694431
pauvreté,0.3530039,-0.65402997
quai,0.9464416,-0.42924523
breaking,0.48516306,-0.17287989
racaille,0.3970609,-0.51012385
incapacité,1.122179,-0.24198653
maintien,0.6676009,-0.43740907
caméra,0.41807267,-0.37146956
manif,0.5277735,-0.47004348
rousseau,0.37904346,0.2974222
rose,0.9031454,-0.31451246
amérique,0.75867367,-0.52432674
réussite,1.1716136,0.22974648
moissac,0.8855959,-0.58727664
indispensable,0.65726197,0.0052487953
malade,0.54316217,-0.030799575
transition,1.0734638,0.0657152
classique,0.5330783,0.077570066
new,0.8286184,-0.57098967
nickconrad,1.2358487,-0.6762583
ame,0.6223278,-0.26711786
publicité,0.32586226,-0.22208203
octogénaire,0.8258045,-0.39043722
florian,0.6055819,0.059551753
samson,0.5151481,-0.55461
taubira,0.72640467,-0.14641444
seuil,1.1934352,-0.18492593
ombre,1.1092321,-0.6479669
couvert,1.0314295,0.05576681
communautarisme,0.63356775,-0.2789136
adn,0.7186737,-0.21712153
pont,0.2674403,-0.52360886
york,0.9501806,-0.34277663
repas,1.0533835,-0.17761098
alimentaire,0.892175,-0.018625403
pardis,0.9783772,-0.6138397
jack,0.88652027,-0.2578514
micro,0.75598025,-0.1553671
soudan,0.26310176,0.34688565
traversée,0.46262756,-0.05232298
café,0.29869875,0.021138184
jules,0.9207811,-0.16096903
être,1.1603163,-0.2190044
lit,0.9284624,0.3480939
floride,0.55621177,-0.2446365
benalla,0.39935762,0.26780915
pôle,0.68714327,-0.097443804
allah,0.6508648,0.2302763
coupe,1.1409471,-0.09722307
condition,0.9004087,0.1543211
mrap,0.83407795,0.16672726
normal,0.66642594,-0.28605098
raphaël,0.8823347,-0.3408791
menaçant,0.3869365,0.32801375
moral,0.3323929,-0.3532912
tintin,0.58393824,0.16823235
triste,0.91002184,-0.42595896
angers,0.77176404,-0.12947741
leschi,0.14374478,-0.2507561
jupe,0.67842585,-0.41030502
cni,0.36560214,-0.39759776
château,0.8328799,0.359173
demandeur,0.45717022,0.035248436
extraordinaire,0.5124713,-0.14480795
immédiat,0.32170522,-0.074593075
renvoi,0.702464,0.23006515
lang,1.0309796,0.0037478304
basile,0.91670334,-0.5358217
fraisse,0.4486907,-0.3911596
ader,0.93451095,0.2522108
cuisine,0.4396046,-0.10283178
fanon,1.0719544,-0.10448527
score,0.64908105,-0.48681617
wikipédia,1.1377242,-0.5182932
chenôve,0.33049822,-0.49876434
justesse,0.3575992,-0.35765243
puy,0.2915012,-0.1436629
solages,0.52434534,-0.32310742
abayisenga,0.8546144,0.060312595
loyer,0.5714581,-0.20016252
écart,1.107075,-0.14913659
hamel,0.90641975,0.3093066
economie,-0.02519296,-0.5486542
démission,0.86550075,0.075468235
joseph,0.43615127,0.08568131
médecine,0.48335308,-0.5094402
rumeur,0.11584007,0.2499267
producteur,0.60909367,-0.5729146
vélo,0.3441799,0.12218992
sy,0.6569563,-0.49947032
accompagnement,0.5573856,-0.24843808
pjd,0.55919623,-0.29388604
règlement,0.7119308,-0.06324612
privilège,0.52962154,-0.028473
club,0.9168541,-0.62311786
dubois,0.06681412,0.20701592
herald,0.22961925,-0.15908174
boîte,0.22740251,0.25334895
présentation,0.47415617,-0.49741817
milliardaire,0.70595616,-0.2497989
vidéosurveillance,0.8960148,0.3147224
niska,0.528516,-0.009266028
gérard,0.54429275,-0.068945214
papa,0.31948072,-0.16604757
habitation,0.61207604,0.29745123
vent,0.54722285,-0.67354476
solde,1.0473388,0.29470557
isolement,0.3208768,-0.20189066
arrêté,0.36160156,0.16987386
anonymat,1.0496291,-0.19197546
piscine,0.71126634,0.19785757
voleur,0.5940816,-0.4907338
assignation,0.69602317,-0.22227482
spectacle,0.34375036,0.17741653
breitbart,0.64072394,0.3015495
colonie,0.60899794,-0.12523086
apprentissage,0.4828576,-0.55283064
can,0.36556998,0.05795984
viseur,0.35962823,-0.015785608
docteur,0.6398817,-0.47423002
zéro,0.3737419,-0.39588505
pernoo,0.20433335,-0.16549432
afd,1.0802864,-0.44296
amaury,0.25436813,0.27859446
baudino,0.6959563,0.42289668
mépris,0.12468257,0.10344033
inquiétant,0.22413214,0.20482583
smic,0.9545851,-0.3393483
label,0.94189286,-0.5478342
rambouillet,0.84137595,0.08674873
epstein,1.0668659,0.12713803
thuram,0.4652162,0.06593289
appareil,0.38264748,-0.5003526
alpes,0.7031989,-0.64033
policière,0.59681726,-0.10377461
marseillais,0.92091733,-0.4900249
algerie,0.1438152,-0.28349006
ludovic,0.12801254,-0.10414565
finistère,0.78304464,-0.3618818
gaulle,0.63396955,0.26687723
taille,0.4608211,-0.31470293
épisode,0.79683226,-0.061268218
christine,0.4139385,0.38061428
karine,1.0508571,0.0109781325
banditisme,0.6135023,-0.20190647
m,0.92636794,0.12527086
outrage,0.29921865,-0.45226213
albanais,0.2849213,-0.45363653
immobilier,0.91146225,-0.67580533
gi,0.4578141,0.025211079
mike,0.6003634,0.08045308
hiérarchie,0.20565479,0.020738296
blog,0.77238894,0.061354544
fécondité,0.76987666,-0.005690838
trimestre,1.1129128,0.24627239
cgt,0.53368384,-0.18994375
pakistan,0.66794443,-0.5258983
cnn,0.8547059,-0.3903127
maman,0.46652833,-0.23594002
parent,0.770685,0.044725366
futur,0.44837767,-0.24719325
ménard,0.40789664,-0.21215236
réalisateur,0.43929037,-0.37538528
vitre,0.3980769,0.12585524
uni,0.7635693,0.17669027
obligatoire,0.68659085,-0.31252393
placement,0.1890802,0.12609564
ménage,0.8267996,-0.41086328
technique,0.79613453,0.34350786
psychologique,0.3860605,-0.33033705
éloge,-0.027268201,0.057303168
commande,0.30318934,0.016954215
pologne,1.0592438,-0.5731115
pib,0.08674213,-0.044328604
diplôme,0.29155996,-0.6225661
coalition,0.092281,-0.120111175
djihadiste,0.7223476,-0.12846617
roumanie,0.51542574,0.28644985
hostile,0.98207605,-0.43162692
complice,0.92685056,-0.5807799
parking,0.3294287,-9.8269404e-05
conte,0.52428144,-0.314226
déjeuner,0.620532,-0.087826125
diplomatique,0.15007022,-0.40335947
test,0.23216972,0.044088975
infraction,0.4914193,-0.547754
sicile,0.9438556,-0.12723082
antibes,0.6096383,0.14863348
biais,0.58044755,0.20045422
jordan,0.40319276,-0.3699741
bombe,0.36396188,-0.15291214
chronique,0.21216322,0.32202017
antiterroriste,0.685106,-0.523117
magnifique,0.8635359,0.20196317
remy,0.20424703,0.07442271
financement,0.31365258,0.30366844
compétition,0.8437318,-0.15902449
molière,0.37517622,-0.2518983
pujadas,0.6768446,-0.11166791
bercy,1.1216105,-0.32046407
unanimité,0.28669775,-0.6231581
ofpra,0.2924006,-0.017476527
dgsi,0.55032337,-0.24597315
cellule,0.88891727,-0.12767443
rhône,0.8015671,0.06782724
final,0.3105305,-0.28548807
interprétation,0.21640345,-0.50109893
poursuite,0.4732112,0.15813544
suppression,0.49275374,0.34420282
gorge,0.4169681,-0.40395218
garrido,0.91691136,-0.05864149
invité,0.48111755,-0.2291346
hostilité,0.13703363,0.12385528
dignité,0.32594436,-0.60499924
délégation,0.10208171,0.27464166
sportif,0.77779096,0.21641581
sylvain,1.1299901,-0.49269024
cnrs,0.8272387,-0.023990437
horreur,0.9414237,-0.3406493
soumission,1.2699366,-0.4967153
venue,0.8809055,0.19350243
sorbonne,0.6314055,0.10567974
haineux,0.9932127,-0.08175184
organisme,0.9318692,-0.03625325
langage,0.8774361,0.14114714
portable,0.92181826,-0.3071856
étrange,0.63031816,-0.14695793
personnage,0.88971186,-0.3813331
narbonne,0.34179285,-0.20829707
équilibre,0.97056127,-0.50900483
alarme,0.97821265,-0.27529556
aziz,0.8589085,-0.008585106
observatoire,1.0253776,-0.4060175
incapable,0.29712644,0.06291063
dimension,0.6261182,0.09074215
blague,0.34049067,-0.0025948815
luxe,0.5153188,-0.15792067
climatique,0.7333715,-0.23535381
pari,0.42316934,-0.5853882
slogan,0.8926202,0.08066806
intellectuel,0.5143228,0.25645077
dardenne,1.0631776,-0.45765176
pic,0.5703414,0.028783247
visible,0.31276262,-0.08357207
nasr,0.8244758,0.18978904
georges,0.9971868,0.008207756
venezuela,0.6283861,-0.5055349
massif,1.1066191,-0.5332207
mobile,0.4818725,-0.2897707
b,0.90296715,-0.44711056
recensement,0.61702806,-0.023982162
coordination,0.59706825,-0.62714684
volant,0.33168706,-0.00020263903
cap,0.1472347,0.14691508
x,0.41376474,-0.58904064
humoriste,0.3956588,0.24617034
souffrance,0.5890583,0.16909425
web,0.2228745,-0.6351606
ressource,0.5192685,-0.15545587
acteur,0.41988507,-0.6692893
jammi,0.21809858,-0.15752147
résistance,0.9165714,-0.58595026
quantité,0.27584454,-0.042501684
algsen,0.6516426,-0.5574675
chasse,0.8712883,-0.50190455
tombeau,0.54862535,0.376162
devoir,0.64276826,0.2139894
réputation,1.0318693,0.022847554
criminalité,0.14254625,0.17682673
ariane,0.08209002,-0.4357527
passager,0.7999115,-0.5187079
électrique,0.19139408,-0.2960848
bloc,0.73401016,0.13704704
ethnique,0.6719484,0.14421137
acceptable,0.543146,0.047177445
horizon,0.1510355,-0.23940873
constitutionnel,0.006515354,-0.08598906
comparable,0.568124,0.16622521
savoie,0.1651224,-0.0034275718
star,0.89022416,-0.4007087
proche,0.33727726,-0.1456444
édouard,0.22230072,0.31376243
bayonne,0.83526754,0.34018278
belfort,0.6920386,-0.495165
sudradio,0.41754037,-0.4985087
profond,0.42104605,-0.6080362
sécuritaire,0.48965925,-0.074289456
enceinte,0.26357874,0.24933746
souhait,0.5839243,-0.12504303
indigne,0.4251375,-0.31483418
générosité,0.2521712,0.27759823
roubaix,0.49980512,-0.36390027
hypothèse,0.5353305,-0.022518061
yorkshire,0.49091512,0.22618648
champ,0.55658716,0.18724369
mondialisation,0.27476373,-0.49904868
licenciement,0.3973449,-0.3506155
evans,0.5276054,-0.28234214
synthèse,0.9746055,0.10144383
flagrant,0.3077087,0.08467055
gale,0.4073211,-0.07475068
nancy,0.42739174,-0.25014156
humain,0.3039038,-0.32381737
snapchat,0.4427401,-0.016862199
morgan,0.11354447,0.14097634
spotify,0.46804607,-0.28869984
efficacité,0.40684474,-0.40424782
évacuation,0.12506348,-0.5859482
négatif,0.539097,-0.54303956
bouteille,0.43158162,-0.5172744
kim,0.9863683,-0.16111724
naufrage,0.06388691,0.18874395
west,0.24596605,-0.2682442
lépante,0.69387,-0.50102973
andré,0.12456876,-0.51228935
flash,0.7926414,0.31261116
jeffrey,0.86858207,-0.021330671
incidence,0.6597464,-0.32321554
option,0.9233304,0.25338408
orient,0.6374319,0.342526
adresse,0.15291546,-0.117487185
pointe,1.0096259,-0.16050743
bataclan,0.067290485,-0.19725846
tradition,0.5975192,-0.31737238
rénovation,0.46821874,0.22045963
électoral,0.61273396,0.054843288
urbain,0.31542102,0.26045927
chérine,0.13959137,-0.5740122
insertion,0.26554957,-0.48918873
goldnadel,0.3415329,-0.13655452
bardella,0.73515785,-0.07076235
global,0.7243165,-0.18715791
arnaud,0.6005861,-0.10390378
fidèle,0.8379169,0.31571537
démonstration,0.41379184,-0.07661639
solidaire,0.15418126,-0.36239275
faceaface,0.09115998,-0.049991854
volet,0.2591936,-0.3426521
tournée,0.5181422,0.03996282
visibilité,0.16468497,-0.08120859
efficace,0.6767047,0.10957154
wassim,0.31761566,0.35763702
bruit,0.9358184,-0.09623353
manipulation,0.3918667,-0.54172605
education,0.322271,-0.15839693
lgbt,0.6198573,-0.110538006
renforcement,0.2766553,0.075107746
audace,0.15914933,0.3266913
commissaire,0.62566227,-0.4166644
hdp,0.48485878,0.29393116
stratégique,0.33288574,-0.46436137
manifeste,0.9752273,-0.04363231
distinction,1.0766689,-0.6337507
aubry,0.6172232,0.1658401
documentaire,0.16787969,-0.11916446
cheval,0.14420858,-0.41952065
adversaire,0.2950982,0.3050676
vif,0.77038085,-0.6312769
telegram,0.95928633,-0.28867176
trouble,0.4327858,-0.19477019
distance,0.5352578,-0.35115853
rêve,0.48296615,-0.26312047
park,1.0157464,0.20946893
martine,0.6356204,-0.45630223
qualification,0.4961997,-0.042363923
homosexualité,0.17579684,-0.40075824
congrès,0.37339634,-0.022545945
trêve,-0.016859427,-0.32721153
cheong,0.9241365,-0.39822122
culpabilité,0.91471195,-0.11877259
adrien,0.2521149,-0.39333498
roux,0.6625069,0.0673344
latécoère,0.27735963,-0.43371913
colonialisme,0.119021684,0.24200213
zénith,0.36287203,0.105991006
karimi,0.3944243,-0.4439203
raid,0.4230388,-0.07840132
réparation,0.62207603,-0.5378122
dégradé,0.040028963,-0.42226925
barricade,0.70349133,-0.344436
actif,0.4964482,0.08195559
intrusion,0.735167,0.010552428
domination,0.55829555,-0.12991767
record,0.31890908,-0.46997398
résolution,0.90524226,-0.3249782
massacre,-0.03589402,0.06380187
rome,1.0360639,-0.16871946
aurélien,0.5280255,-0.2484782
interruption,0.3316213,-0.5734424
jugement,0.094748095,-0.57837224
âme,0.37498236,0.24452542
emprise,0.8145775,-0.15509242
détermination,0.48026475,0.2472751
sympathie,0.66453695,-0.41106513
insulte,0.6254579,-0.024739623
sexisme,0.38313547,-0.39334068
momo,1.0799223,0.23691542
barkhane,0.14073744,-0.41928124
diable,0.69065875,-0.11486256
var,0.1901104,0.3070577
détournement,0.17467053,0.12443748
nomination,0.97063047,-0.062661745
statistique,0.6461041,-0.2430479
vardon,-0.08492555,-0.07755138
cenon,0.51429904,-0.64749235
permanent,0.81710315,-0.46014538
plage,0.59704596,-0.30114514
électronique,0.1610942,-0.6479656
arras,0.76242006,-0.36711007
descente,0.8532277,-0.24482267
civilisationnel,0.9416076,0.25115737
saisie,0.9342305,0.30939034
ldna,0.31433603,-0.67249036
classement,0.36426574,-0.20681535
phase,0.81410664,0.04321194
personnalité,0.33988056,0.15742558
marlène,0.37388334,-0.45806804
moscou,0.92219156,-0.69167906
dramatique,0.51253533,-0.36439654
littéraire,0.9204861,-0.31704736
précision,0.6561441,-0.42504936
ecole,1.1313283,-0.44812968
dakar,0.5687631,0.055521928
msnbc,1.0146381,-0.4814149
ambition,0.33632162,-0.45463505
saïd,0.8581415,-0.36905587
col,0.67572784,-0.15885057
corée,0.9042945,-0.4493259
meurtrier,0.3800662,-0.10988226
abdul,0.2872717,0.24112858
évaluation,0.44842514,0.1840704
fameux,0.6975534,0.1044251
emblée,0.48921674,0.3378312
complément,0.15828241,0.2752235
delevoye,0.89057744,-0.058918346
finale,0.7629108,0.07341491
exclusion,0.64992684,-0.23518345
réel,0.731379,-0.092498116
mensuel,0.8388427,0.2760353
haenel,0.44595328,-0.207012
sexagénaire,0.014298331,-0.19810459
ruggia,0.34439605,-0.052072734
conjoint,0.4878693,-0.14471549
progressiste,0.7343529,-0.49546513
inspection,0.72745246,-0.28869578
vaucluse,0.41823775,-0.51961905
revendication,0.18134755,0.2715724
attachement,0.06820333,0.12619168
restauration,0.27120656,-0.1504901
résident,0.56828964,-0.530953
daoudi,0.16327828,-0.5321216
bouaké,0.004647594,-0.34022763
marchand,0.42796445,-0.13218707
printemps,0.39244652,-0.49876976
raquel,0.44287255,-0.28881535
assaut,0.30686542,-0.498495
écolo,0.49452838,-0.5612895
zekri,0.13187347,-0.517581
cambriolage,0.5265192,-0.4712381
palavastheflow,0.60028684,0.1713503
gars,1.0028673,-0.4763359
peugeot,0.8500389,-0.52680546
meinau,0.50115675,0.18504243
campement,0.2757177,0.37019232
huis,0.48064283,0.1139281
fall,0.9458684,-0.602269
elie,0.058843233,-0.4695191
bilal,0.45183265,-0.49589238
royal,0.5649643,-0.540172
aliot,0.7265008,-0.22240332
benjamin,0.6912883,-0.58400434
irrégulier,0.35632074,0.17238027
résine,0.9793306,-0.17235623
magistrat,0.42727673,-0.385714
mag,0.3789347,-0.48961318
blablacar,0.124519676,-0.038155816
gaulois,0.4051766,0.21322215
philippot,0.26089838,-0.11340193
budget,0.7295922,-0.41253555
cinéma,0.68685746,0.13341309
évident,0.23535255,-0.089301676
légitime,0.7935747,-0.062884636
plaque,0.6306442,0.29270315
substance,0.91692954,0.045818288
exil,0.74987346,-0.48684064
mohammed,0.7325933,0.10033881
spécialisé,0.2441071,-0.34623975
sdf,0.790046,0.18402004
doral,0.25358728,-0.13928314
rupture,0.54392654,-0.07382051
enlèvement,0.6391964,-0.4081062
réanimation,0.89377815,-0.586663
filet,0.6598349,0.383315
hénin,0.24264252,-0.5817087
rédacteur,0.80501175,-0.5756561
équipage,0.1465779,-0.18532962
collaboration,0.2715265,0.2758432
abdelaziz,0.82579386,-0.052909605
probable,0.8532167,0.39309844
frantz,1.0230743,0.04118273
expert,0.81722087,0.17947419
sauvage,0.71607894,0.19962327
faure,0.14725414,0.33747393
idrissa,0.946488,0.37957597
jo,0.12692866,-0.3047575
opératoire,0.68014675,0.051623452
amalgame,0.10523948,-0.12931255
autoroute,0.78636485,0.35664424
inspiration,0.44706196,-0.03952434
kurde,0.95025516,-0.26501065
envoi,0.57427704,-0.58511025
syrien,0.4623208,0.13581327
recrudescence,0.69471973,-0.6207959
satirique,0.22090265,0.005605761
soleil,0.55566937,-0.36537668
survie,0.7828398,0.057902172
jardin,0.25900063,0.32252055
argenteuil,-0.011547586,-0.20208384
fracture,0.9190485,-0.06009084
occidental,0.47366667,-0.101821244
minoritaire,0.34584686,-0.50502974
équivalent,0.14901416,0.10707599
expertise,0.21139313,0.05827551
moldavie,0.077441975,0.1652064
dérive,0.2910597,-0.41222623
isère,0.6360772,-0.49760056
houellebecq,0.57797307,-0.24663292
épreuve,0.34326568,-0.564414
genève,0.95254177,-0.37280557
yann,0.7461159,-0.6091476
gabriel,0.635664,-0.248733
calvaire,0.27135992,-0.25244904
cesse,0.086317874,-0.29833043
kibble,0.22151622,-0.20852673
ousmane,0.108049095,-0.539532
molécule,0.89784324,-0.22806564
agonie,0.74312973,0.05157287
prostate,1.0492431,-0.333326
prolongation,-0.05431875,-0.0640605
tricolore,0.20252801,0.13977122
tragique,0.94148684,-0.108506575
antécédent,0.7559406,0.32519647
jovenel,0.5304519,0.19651532
offense,0.879284,-0.06490244
vénézuélien,0.17968714,-0.5703738
toile,0.48729002,-0.16516615
ignominie,0.9533455,-0.59084827
flou,0.23558536,0.34359494
berger,0.4665023,-0.58486277
incendiaire,0.69151336,-0.45565164
similaire,0.2851154,-0.44040495
cdu,0.44731513,0.2531135
lopez,0.63959664,0.26228094
victor,0.8750863,0.117525585
grièvement,0.31553745,0.19863346
tokyo,-0.009472486,-0.35208586
élément,0.8255078,0.28613272
sautarel,0.2445355,-0.5065792
bargeton,0.8303342,-0.29810524
bruxelles,0.09472421,0.3098235
flatterie,0.7944984,0.053603817
impasse,0.44321853,0.3043509
respiratoire,0.9630239,0.213537
ennemi,0.765672,-0.36244258
abstention,0.47852835,-0.2032465
accessible,0.7994356,0.36615852
immigré,0.65362495,0.07668378
samia,0.6943064,0.24125558
audition,0.33680785,-0.5210078
déclin,0.35341993,0.35599622
streaming,0.3359644,-0.09261196
ignorance,0.61208755,-0.44359604
portefeuille,0.84846216,-0.02317602
hugo,0.7375585,0.26876822
monnaie,0.5774627,-0.090344764
ali,0.188409,0.32346457
misère,0.050058745,0.2986593
what,0.75025123,-0.18724963
absolu,-0.006955118,0.3611448
nbc,0.61548036,0.07235196
delphine,0.25032714,-0.3473137
gennevilliers,0.30877432,-0.517078
prêche,0.092483684,-0.5984078
stock,0.7796512,-0.11761818
il,0.32628462,0.1411996
inde,0.27843723,-0.49645752
suède,0.5801054,-0.4095106
don,0.46274388,0.36631766
trocadéro,0.46648237,0.17529833
budgétaire,0.7914338,-0.31998986
ensauvagement,0.25558683,0.3329768
systématique,0.57685745,-0.14202455
susceptible,0.53458667,-0.38694865
mécanique,0.6871873,-0.28710753
insurrection,0.5760976,-0.3433129
calvados,0.31412888,0.11817994
renouvellement,0.13092649,-0.24341828
référé,0.044025913,-0.048559975
abandon,0.49386045,0.037673272
migration,0.490859,-0.10438252
oeil,0.47515592,-0.17951556
congolais,0.68705994,-0.23504609
natal,0.021808077,-0.29758966
aise,0.106583014,-0.55878556
fff,0.7244429,0.034214314
rwanda,0.057777345,-0.5753852
gil,0.044646483,0.14253305
eurodéputé,0.023515984,0.15822308
abbé,0.8255993,0.17970149
médiateur,0.052016582,0.031988364
iep,0.23229311,0.32967508
empreinte,0.37312284,-0.26413918
débatdeladroite,0.6831841,-0.13268268
barbarie,0.6802097,-0.3126133
évidence,0.7362957,-0.5994852
néerlandais,0.582777,-0.11925055
politologue,0.33282328,-0.1659548
cavaillon,0.26230153,-0.10926598
knoll,0.36494744,-0.5585385
aymane,-0.0054092733,-0.390698
dessin,-0.04434058,-0.33280098
différend,0.7553072,-0.15857738
fillon,0.005949733,-0.3908097
stage,0.5991066,-0.2543027
littoral,0.4480652,-0.34369236
périmètre,0.7694066,-0.5245181
soros,0.07967776,0.27933446
reconduite,-0.012181868,-0.008793339
confédération,0.46785256,0.36947384
laure,0.64494365,0.015288553
cauchemar,0.5780909,0.0032397662
élite,0.57042783,-0.234692
style,0.63365966,0.21547352
michael,0.7965272,-0.13850331
sgp,0.33950752,0.19919042
della,0.11637981,-0.16408558
signalement,-0.043402042,0.14517921
taurine,0.3284954,-0.026500115
retour,0.69486064,-0.19103017
camarade,-0.043352243,-0.48151615
quadragénaire,0.58884454,-0.3953816
audiovisuel,0.77085936,-0.18589807
vitaa,0.8347518,-0.13354123
tueur,0.13854107,-0.38136226
amnésie,0.56348586,-0.39074796
uscp,0.86229384,-0.3416007
sphère,0.0981523,-0.05218843
nbcnews,0.39852965,-0.59550637
this,0.24437946,-0.2695347
us,0.51824784,0.015792873
circonstance,0.79116005,0.21915719
peltier,0.6817515,-0.09239036
récent,0.2158007,0.33349156
édile,0.61326355,0.054959323
afflux,0.34894258,0.17179276
thread,0.608586,-0.46754748
totalité,0.26204333,-0.11324947
corruption,0.43831328,-0.5649674
samar,0.57154745,0.08123264
répartition,0.386958,-0.27449217
installation,0.1505447,0.24444395
remigration,0.14077951,-0.49524844
escalier,0.5165587,-0.49895716
professeure,0.19555241,-0.1856557
bel,0.42681095,-0.48406225
périphérie,0.6602904,-0.06041422
gérant,0.5926164,-0.19260606
transit,0.6654158,-0.5417025
moix,0.7283762,-0.36659867
malsain,0.5192644,-0.44885913
canot,0.35446933,-0.43637043
ruquier,0.3477528,0.3709062
atmosphère,0.6503197,-0.057782903
tonnerre,0.05615893,0.1990104
umih,0.2437802,-0.25644428
souvenir,0.09190083,-0.43072262
gap,0.4633704,-0.2624491
herrou,0.5369022,0.067853
ouai,0.34985104,-0.27876332
cinéaste,0.31821352,-0.60202473
héritier,-0.1186777,-0.03575435
innovation,0.6185826,-0.08435789
richesse,0.2728369,0.05771952
clitoris,0.48930627,-0.56070364
franck,0.6818025,0.33124346
automne,-0.0059846854,-0.13273053
porc,0.7673783,-0.27545854
japon,0.5689692,-0.35921514
abattage,0.75112426,0.2369812
routier,0.5713874,-0.35812142
licra,0.42554325,-0.32833794
poubelle,-0.15705287,0.28462955
sombre,0.33892435,-0.13351175
bellevue,0.6886592,-0.503048
liesse,0.57392454,-0.4364869
affirmation,0.21460012,0.17036918
exclusif,0.07554067,-0.23290679
hassan,0.31434283,-0.35874528
patronne,0.2684363,-0.27160168
retard,0.7589102,0.38651824
dna,0.39628366,-0.09915788
séparation,0.12135277,0.30407682
recul,0.40111595,0.1432224
philosophe,0.8518255,0.20915575
antiraciste,0.46967104,0.15652189
levée,0.6351791,-0.27838162
torture,0.47198442,0.23137212
evreux,0.38585442,-0.034248512
loire,0.41749045,-0.36498967
sonia,-0.13702276,-0.32408497
amoureux,0.2530812,-0.07649699
sale,0.097937524,-0.09143716
extrait,0.78024167,0.39519262
egalité,0.8257665,0.032665197
vain,0.20263629,0.03998874
initial,0.23817915,-0.5285512
composante,0.63508147,-0.5174594
division,0.32916176,-0.23874548
djihadisme,0.32511586,-0.1931213
amitié,0.22090618,0.31317905
ei,0.09592852,-0.5724982
backstop,0.84750754,0.100005046
gendarme,0.77899754,0.013144117
vecteur,0.30696076,-0.38598844
liam,0.6186515,0.29716182
limite,0.24642329,-0.240623
orientation,0.37242764,0.2649793
vertu,0.043909147,-0.30188107
bonjour,0.38306758,-0.043647323
balcon,0.69842684,0.19218291
lancement,-0.1171232,0.2910094
signe,0.3945605,-0.26359835
retraité,-0.016466338,-0.39174217
ange,0.77671474,0.08228659
inscription,0.19063888,0.0020873144
avertissement,0.09934671,-0.5673626
mec,0.6675555,-0.0120387655
claude,0.4066895,0.3653791
neckartailfingen,0.8371323,-0.38292378
eurovision,0.6429606,0.0025405353
staff,0.60577774,0.2974924
vitesse,0.23250994,-0.2478188
juif,0.5053974,0.21316613
aout,0.26549882,0.38162866
usine,0.025405774,-0.53481025
aéronautique,0.13553986,-0.32736307
autopsie,0.8418407,-0.34627137
denis,0.23603366,0.28806517
tenue,0.076158926,0.011712652
giscard,0.6131037,-0.46046042
souci,0.36202145,-0.20411392
lot,0.7453749,-0.3367319
pavlenski,0.065699816,0.38509303
malien,0.08877463,0.2940704
debré,0.082434215,0.22102366
démantèlement,0.32476825,-0.5037669
bled,0.3366874,-0.20003065
charte,0.256396,-0.14947999
décryptage,0.028450811,-0.27141562
montagne,0.24462529,0.2970282
carrefour,0.7786924,-0.17500155
gamme,0.34841755,0.1246282
aventure,0.003800387,-0.030665282
stéphanie,0.501905,-0.15562962
comparaison,0.23561975,-0.5238239
bénédicte,0.22189008,0.20066753
populiste,0.6260483,-0.13436364
rage,0.9086381,-0.54142624
hamon,0.49158335,-0.13464741
liban,0.11765801,-0.57223517
acide,0.8491853,-0.3093655
cpa,0.04945334,0.28959587
secte,0.20044786,-0.31066266
atelier,0.55244935,-0.29252985
reproche,0.16402434,-0.3412151
prestation,0.09879927,-0.062378436
lampedusa,0.24933349,-0.09494194
automatique,0.5628861,-0.22559106
piège,0.83183855,0.25082043
sociologique,0.43485346,-0.14845654
albanie,0.2230641,0.31365806
ornellas,0.7098008,-0.12818262
détail,0.1940553,-0.2085888
boxe,0.31172082,-0.4211582
roazhon,0.42119998,-0.54959685
desserte,0.46976522,-0.057002977
écho,0.46005738,-0.18081702
allée,0.67672056,-0.46060705
popularité,0.60183537,0.018276606
berrebouh,0.5083724,0.13844383
vide,0.41554266,0.029044127
patrie,0.44144526,-0.55701655
bernie,0.20807727,-0.23643675
finance,0.10242202,0.05131881
chômage,0.72999066,-0.21421197
séquence,0.6797174,-0.12370147
souverain,0.41132325,0.19597965
spectaculaire,0.01791327,-0.43614498
aube,0.785586,-0.43432298
canada,0.7376729,0.18560304
trésor,0.079866044,0.31409603
lormont,0.8198592,-0.48732865
pavillon,-0.02263124,-0.55000764
renard,0.78598684,0.18967529
inconditionnel,0.37306145,-0.046753768
mediterranee,0.14291632,-0.39611754
retenue,0.70321524,-0.5462715
requête,-0.010303224,-0.056953836
bêtise,0.055888463,-0.46695724
sortant,0.7360876,0.26476347
ventura,0.15215884,0.26551992
tuberculose,0.9258921,0.13685639
lijn,0.09128014,0.43063864
éventuel,-0.06108706,-0.27754897
temporaire,0.6338248,-0.5248951
ferroviaire,0.017526172,0.01659533
fumée,0.73565215,-0.34686202
nîmes,0.21196309,0.07354938
luxembourg,0.47105426,-0.5571862
walid,0.7737089,-0.26890957
abou,0.61895096,0.03285459
réserve,0.8902019,0.306433
vaccination,0.6712131,-0.49532518
hiver,0.52525496,-0.18211325
réveillon,0.3786099,0.35227197
collaborateur,0.68119127,-0.5716585
appui,0.91495895,-0.13576432
antifasciste,0.48794404,0.15534471
homologue,-0.012735639,-0.059867427
malheur,0.46435654,0.2876169
duo,0.7523581,-0.19983074
