,V1,V2
modus,1.0476422,0.26024222
biologique,0.92555755,-0.14063187
indispensable,0.57291234,0.45748487
david,1.0913032,0.19555673
élite,1.0128162,0.63549435
kiev,0.9545047,0.11756648
chiffre,1.4511124,0.27080247
émiratis,1.1750661,0.61320055
collecte,0.7617848,0.06004933
élu,1.2434385,0.5752559
tourisme,0.86330605,0.5954775
marseille,1.0304489,0.11290966
progression,0.8603906,0.7532954
anglais,1.3115079,-0.11141236
arnaud,0.8418445,0.45085204
boeing,1.0189586,-0.06534972
obama,1.2239621,-0.37776783
dictature,0.89724064,0.08374627
approbation,1.1711515,0.28370988
exception,1.1234329,0.62596095
sam,1.4394991,-0.052478127
connaissance,0.9185752,0.4963835
indignation,0.7266247,0.5425917
polonais,0.74388623,0.41641092
meurtrier,1.1370008,0.22807021
viseur,0.5843061,0.6890644
abandon,1.058481,0.78511083
castaner,1.1039591,0.42684174
prévention,1.3647015,0.30293393
consulat,1.0246844,0.17511195
instrument,0.85418916,0.9046056
discorde,0.8259302,-0.016052093
contradiction,1.0410347,0.59385276
boubacar,0.60095626,0.6182283
hatami,0.8557152,0.14117162
neutralisation,1.2764438,0.58273745
infanterie,1.4785006,0.4827565
pauvreté,1.2615281,0.007175182
ben,1.4905933,0.026137423
correspondant,1.1427954,0.42390105
juriste,1.007608,0.6169647
dôme,1.2686555,0.026789006
synergie,0.8168804,0.17286497
soirée,0.76049703,0.45629945
péninsule,0.83208555,0.4297444
mode,1.2461474,-0.0030681773
ituri,0.7800705,0.14860176
tournure,0.55769587,0.53857887
garantie,1.5185846,-0.079948224
m,1.1105411,0.7198446
distribution,1.323114,0.5686602
réélection,0.493686,0.5810685
dam,0.38514537,0.9279374
maximum,1.1673144,0.2715045
hasard,1.1895471,0.014522466
cnt,1.2553642,0.6875038
désir,1.1912345,0.54587793
qassem,0.9597649,0.1248662
intégration,1.1131152,0.16544938
américaine,1.0508631,-0.14937462
aventure,1.1471831,0.5116989
colonialisme,1.341731,0.24967204
déclenchement,0.8729943,0.081142604
biélorussie,1.0857742,0.089615315
peau,1.2339118,0.25563365
physique,1.0609128,0.6867533
abus,0.63705635,0.3307424
vengeance,1.1845522,0.5957766
taxe,1.1172583,0.7731569
drame,1.4394023,0.5525792
exode,0.7605286,0.65756243
slogan,1.3554202,0.7779971
boycott,0.86848366,0.13035348
conduite,0.9630387,0.11363985
individu,1.6275088,0.0113456305
géostratégique,0.78421295,0.639159
roi,1.2098453,0.5139079
neutralité,0.869068,0.578555
éric,1.3812357,0.40440664
bavure,1.139475,0.6992781
liaison,1.1333061,0.689619
net,0.97754586,0.43614224
fourniture,1.0724198,-0.27341142
surprenant,1.101277,0.23561163
identification,1.1072392,0.25021923
solide,1.2965858,0.4819806
ukrainien,0.9710848,-0.25562415
invitation,1.1636866,0.14914946
hypocrisie,0.941888,0.46821555
gantz,1.0452133,0.1090496
soie,1.0422639,0.4376075
lanceur,1.437197,-0.09202264
aramco,0.9392706,0.48915982
amir,1.2474295,-0.6153414
mikhail,1.2903593,0.4277906
terreur,0.47574082,0.5754104
cher,0.80417526,0.4604026
incapacité,0.8831052,0.47704783
haïti,1.6929687,0.027152816
carbone,1.4595718,0.5298547
mark,0.7755899,-0.39888787
moteur,1.079348,0.3210387
argument,0.9725306,0.5848875
célèbre,1.1212418,0.75048316
bataillon,1.0950446,0.17594218
noël,1.4232711,0.10064723
george,1.2174566,0.38020107
guadeloupe,1.3126078,0.12472403
bilatéral,0.9302455,0.012947515
sénateur,1.0604466,-0.14204732
expulsion,0.71537685,0.62387514
étau,0.6677418,0.39192867
bab,1.0292897,0.19813584
surcroît,1.0156621,0.5569318
filiale,0.97795004,0.78754723
chair,0.7084447,0.51340973
raciste,0.80426025,0.42597246
spatial,0.95669454,0.35821986
spécialisé,1.2907941,-0.032582056
évaluation,1.3986657,0.4585376
lecture,0.7125753,0.5577213
ombre,0.3934153,0.9564232
remplacement,1.4740324,0.3825163
libreville,0.91564506,0.4635663
attachement,1.1285112,0.19749682
instar,1.3986305,0.3264772
dépôt,0.9218025,-0.20923643
mopti,0.8746877,0.6740593
redéploiement,0.75781053,0.3279622
parquet,1.280059,0.3218126
sauvetage,1.247241,0.4384245
renfort,0.39743608,0.4032889
inaction,0.6386081,0.063225254
domino,0.6422235,1.2154721
plateforme,0.9398113,0.7076173
procédure,1.2438407,0.037990052
préoccupation,1.2786851,0.15937613
remise,0.6585006,0.20971684
tchèque,0.72661,0.295535
hongrie,1.1117051,-0.2812733
mine,0.73396343,0.33184135
anl,0.96212465,0.62581027
quête,1.1378474,0.047374804
figure,1.1639911,0.57935697
assad,1.361441,-0.118044324
implantation,1.0359472,0.26797163
étrange,1.3321625,0.60367686
professeur,1.1050873,0.48269835
suivisme,1.3153763,0.21878327
manche,1.3870597,0.4094613
laboratoire,1.2337272,0.69931066
sahélien,0.9606044,0.5781099
presstv,1.1209202,0.19121487
ire,0.9874705,0.024882903
symbole,0.94167995,0.5258701
infiltration,0.9402789,0.095781215
martin,1.4932663,0.06444462
egypte,1.1162986,0.2656174
mme,1.5556353,-0.038912628
fidèle,1.0345328,0.5166384
offshore,1.035387,0.5471574
règle,0.7701197,0.43191737
oncle,0.9916155,0.26744157
désert,1.1035863,0.1873068
office,1.0688171,0.037987947
concert,1.1344246,0.5210166
commando,0.727874,1.0360366
ouzbékistan,1.3485602,0.13555342
video,0.4894832,0.7325637
régiment,0.99425435,0.5602529
témoin,1.1691926,0.75796765
séparatisme,0.99639076,0.38662314
adama,1.0197879,0.056853704
méga,1.2641488,0.11999383
sanaa,1.0833145,0.054019164
parallèle,1.1835215,0.1510898
mieux,0.94448906,0.46462014
seuil,1.0025187,-0.29689616
milice,0.5910585,0.5657869
naissance,0.43394783,0.6469032
navalny,0.85828185,-0.3440004
nil,0.7780659,0.8326992
visa,1.0431782,0.5266705
déclin,0.5540844,-0.29069167
fête,0.7698544,0.5118341
cnn,0.8037617,-0.11239563
cpi,0.57195306,0.4641349
fournisseur,1.5188127,-0.20146535
sensible,0.7137824,0.19417664
feuille,0.9573821,-0.052789193
fermeté,1.2274896,-0.00050440634
témoignage,0.9349145,1.0907606
black,1.1401485,0.50950444
tripartite,1.3784376,0.13929775
koweït,0.7314453,0.2811273
chiite,0.7519899,0.3405531
ventavia,1.9072225,0.010933978
livre,0.9872041,0.26161128
diffusion,0.9908686,0.39124933
bédié,0.80565065,0.44445962
zambie,0.6863491,0.88870615
nitrate,0.84318185,0.12628542
échéance,0.8100947,0.43628535
récit,1.0338433,0.6796757
inauguration,0.8666442,0.32800335
église,1.5002177,0.20427658
multinationale,0.5258673,0.5762674
paiement,0.83519304,0.47106308
interception,0.9614113,0.46153277
alain,1.7337481,-0.12511384
enfant,1.170401,0.28365788
infrastructure,0.6652546,0.059930783
effectif,1.0777081,0.37843415
relatif,0.8646979,0.50135267
décollage,1.1823901,0.28526124
aval,0.6986515,0.17622949
africa,0.6962047,0.8143545
concertation,0.90617996,0.16118018
terrible,1.1313899,0.4692143
command,0.8385457,0.58845013
porteur,0.88822764,0.5772904
leadership,0.80978364,0.04383966
exploration,0.84847915,0.004110757
vdp,0.8868549,0.59560287
fondement,1.14209,0.32354215
recep,0.7412661,0.20774022
andré,1.0910646,0.16341604
rentrée,1.1432512,0.24556746
interreligieux,0.4817804,0.593654
finul,0.86085194,0.31848866
huile,0.6248065,0.72277
pêche,0.89352185,0.24923985
condoléances,0.46720544,0.18829222
alentours,0.8636938,-0.20256801
fayez,0.8108181,0.05972291
tessalit,0.55344313,0.40942466
niono,1.1862135,0.19308169
blason,0.44015434,1.042608
gorge,0.55842644,0.65851426
propriétaire,1.2669592,-0.006613781
géographique,0.6831815,0.073997706
permanence,1.0455192,0.35345772
exil,1.0264586,0.45036978
âge,1.1867999,0.1911577
develay,1.4139336,0.40914255
significatif,1.0438254,0.61488676
varsovie,0.76531297,-0.068909146
rythme,1.4835052,0.08839875
élimination,0.50752646,0.10705862
saïed,0.89646417,0.1647161
inspection,1.091374,0.29594985
martyr,0.84294504,0.2754418
hachd,0.837073,0.5409481
touareg,0.53691095,0.19392249
colonne,0.7190773,0.28165433
transatlantique,0.8231724,0.20512709
fact,0.8544815,0.64351404
digne,1.061735,0.28792724
francophone,0.88888896,0.6867299
inclusif,1.0019342,0.65939623
détail,1.1813347,0.50408226
médiateur,0.81903213,-0.00013259359
abdallah,0.79524183,0.30716896
affirmation,0.6981346,-0.15653422
arménien,0.915104,0.025452336
acheminement,0.60605216,0.6444738
survie,1.3285152,0.3660299
suppression,0.92385936,0.4395094
contamination,1.3879176,0.39597943
atmosphère,1.2409775,-0.1477464
cohésion,0.5899112,0.30805293
coordinateur,1.1609653,0.11065278
autodéfense,0.6369648,0.854037
onusien,0.15610567,0.76048124
gambie,0.74865574,0.32387367
eco,1.0026027,0.8185773
ravitaillement,0.85705113,-0.20151378
adversaire,1.0717225,0.026308661
symbolique,1.1559222,-0.23142983
touadera,0.6045354,0.66129357
japonais,1.0020227,0.09030117
abou,0.9768499,-0.17367095
mire,-0.006271154,0.8119367
hussein,0.7197483,-0.3261696
james,1.3506013,-0.08870515
cran,0.9054589,0.069611154
plateau,0.93851614,0.29849088
burkinabée,0.71234965,0.5695336
laser,1.5750487,0.4317939
hassaké,0.761131,-0.18141389
dose,1.1358147,0.18338092
ingénieur,0.809507,-0.18120456
guam,0.92437035,0.15744904
sotchi,0.36699235,-0.092886984
eutm,1.0049278,0.40572035
successeur,1.1920098,0.15640469
dimension,0.46134883,0.21970163
bosphore,1.0121263,0.21121477
angola,0.37440977,0.19177626
qassemi,0.6054105,0.2287043
manifeste,0.6394701,0.5293766
argentine,1.1233432,-0.16697152
moto,1.0114713,0.5186886
ultimatum,0.84865594,-0.3406068
disponibilité,0.6312621,-0.009279642
logiciel,1.371881,0.021140901
visioconférence,0.85971546,0.12180069
pur,1.112336,0.45204479
sophie,0.69668883,0.6317333
consensus,1.0428222,-0.037749115
goita,0.93941253,0.35159406
hebdomadaire,0.5257795,0.19806594
juif,1.5713747,0.24744327
chômage,1.220441,0.24939285
limité,0.8132406,-0.09293398
élargissement,0.5104013,-0.016950862
delta,0.81178296,0.7886623
alimentaire,1.3266624,0.12579723
sadc,0.6246472,0.78815407
filipe,0.777163,0.20011643
chabahar,0.9113728,-0.14011009
cesse,0.5953218,0.12200509
terminal,1.380015,0.49510744
nomination,0.5684514,-0.024263259
radical,0.96884656,0.3430079
fret,0.38501844,0.62167805
investigation,0.68095803,0.59161216
patrice,1.2520107,0.44874394
enlèvement,1.1421244,0.3808176
rayon,0.6924341,0.04899737
sûreté,1.1795034,-0.34547985
triangle,0.8285064,0.14128545
choguel,1.2276136,0.20059142
audition,0.73133105,-0.217347
langage,1.416727,0.099546775
fruit,1.2547963,0.40763894
mouammar,1.1413492,0.7375651
acier,1.2656653,0.34260863
procureur,0.65056753,-0.28443137
escale,0.7254419,0.022712668
austin,1.3914976,0.33257538
supervision,0.8361187,0.22768207
énième,0.5316649,0.13998309
oxygène,0.9673601,-0.252964
baqeri,0.9287583,-0.1080441
péril,1.1192499,0.27441353
représentation,1.0721498,0.0015056247
antony,1.4067153,-0.2625301
sionisme,0.9846522,0.410424
intensification,1.3607479,-0.08473114
patriotique,0.55470467,0.2060503
micro,1.2415913,0.013888952
operandi,1.131262,0.45884997
blessé,1.256197,0.074742325
blindé,0.8312859,0.29124
groupement,0.5372714,0.7858956
compromis,0.8960678,0.22450186
angleterre,0.85272384,0.34925866
kurde,0.8481569,0.7094908
anti,0.65596974,0.8293473
volontaire,1.2631787,0.08959201
vietnam,1.1736578,0.32289782
isolement,0.8827697,0.18230368
fbi,0.7650344,0.28047895
serge,0.85726786,0.6947441
moussavi,0.6398259,-0.0052877865
aubaine,0.49599782,0.5842362
grotesque,0.23530719,0.6226231
réussite,1.1373544,0.42900774
bordeaux,1.1540031,-0.1727099
étatique,0.6591292,0.25794408
ii,0.8684885,-0.10525041
camion,0.40710515,0.781281
salah,0.4359165,0.54586864
instex,0.80321866,-0.071364045
recul,0.7313803,0.07709466
hebdo,0.922298,-0.003033097
rome,0.61284417,-0.104456425
rii,0.5089158,-0.14998601
guise,0.7776293,-0.057252336
sale,0.85419494,0.1897076
conversation,0.6730534,-0.35786557
couloir,0.7962534,-0.35076156
hybride,0.30852193,-0.13117136
ammonium,1.2151415,-0.15220703
sphère,0.76056945,0.89383054
canberra,1.195061,-0.40595052
bujumbura,1.0593097,0.09113553
char,0.8405572,0.36747414
bruit,0.4462148,0.8585648
comparaison,0.70984167,0.40014258
réparation,1.1330528,-0.18706225
parc,0.4617252,-0.17478767
natanz,1.1195357,-0.42990467
pareil,0.73174757,0.13516904
fiable,0.84192467,0.18514027
kaya,0.9975174,0.20452194
khanzadi,0.8365832,0.300547
lockheed,1.4467622,0.070675306
autonome,0.8308689,-0.033411577
antenne,1.0429524,-0.1329741
inédit,0.6973263,0.34521648
drogue,1.161402,0.7624799
zlec,0.22649325,0.44413722
section,1.0102607,0.04314866
télécommunications,0.99784166,0.3964211
pdg,0.8036134,0.25319034
imposition,0.9248441,0.15301044
yahya,1.111865,0.6074791
bus,1.3239946,0.48263606
poudre,1.0133517,0.12842742
china,1.4817889,0.40877023
ebrahim,0.48151535,-0.2144412
instrumentalisation,1.1144382,0.6213521
respectif,0.28060555,0.54928696
kamto,0.8641191,0.46284118
phénomène,1.1078022,0.051443636
discrimination,1.3201953,-0.24738812
épreuve,0.9918659,0.76106447
épouse,0.6868198,-0.056675453
floyd,1.3470136,-0.10381929
pensée,0.5527772,0.43983307
elizabeth,0.7299127,0.47814026
maintenance,1.2104157,0.09660078
afghan,0.98289585,0.5813074
unesco,1.0283014,0.56475145
coupe,1.0981182,0.61968225
séparation,0.8998208,0.6947565
désescalade,0.43307427,0.5947548
chercheur,1.2098912,0.7023762
demi,0.34530848,-0.028807824
charte,0.8991047,0.4963235
capital,0.62027186,0.325204
guterres,1.2030255,0.6122586
haïfa,0.7025411,0.034326635
disclose,1.0325286,-0.13568106
colonie,1.0673885,0.027195139
pré,0.6599981,0.8274132
définitif,1.233165,-0.117233865
écho,0.44446194,0.18805198
traoré,1.196759,0.1726633
fraude,0.97349834,0.32389805
père,0.39081618,0.9829978
alexandre,0.5348561,0.018907864
fondateur,1.1193355,0.15806848
polisario,0.49391347,0.3508489
pantin,0.71677625,0.18168722
mekele,0.57609504,0.7229645
alternative,0.51075494,0.28631252
euphrate,0.47852582,0.5364468
républicain,0.83812267,-0.10992931
famine,1.1807929,0.15224564
msf,0.9187636,0.39079714
fondation,0.83462954,-0.085523576
rhétorique,1.3251109,-0.04293618
club,1.2196369,-0.19701679
carré,0.7125242,0.44544747
normal,0.7869914,0.24881116
entourage,0.50942665,0.23969096
visible,0.78888255,0.39801258
offre,0.5379737,-0.22528584
faiblesse,1.0750015,0.0979762
saddam,1.051149,0.28206557
urmedium,0.1752221,0.16713847
différend,0.37750474,0.13472378
dassault,0.7236503,0.49396393
putschiste,1.008657,0.5276552
transparence,0.9747342,0.54483753
zéro,1.1067251,0.48063248
amphibie,1.3759987,0.17093131
trimestre,0.4948577,-0.09550419
golan,0.5804679,0.0846581
reconquête,0.83356476,0.0059752585
interarmées,0.7207097,0.7353552
revendication,0.89007664,0.05660413
bachar,0.9308872,-0.16764295
présentation,0.4825327,-0.20190006
fleuve,0.6200416,0.77417105
militarisation,1.047836,0.61977786
peter,1.0754714,0.6321155
cri,0.70913666,0.64718026
flic,0.32786086,0.22005542
foyer,0.8159101,0.8333947
répétition,0.6557312,-0.19548927
culturel,1.1343365,-0.054427546
utile,0.70531404,0.5100113
buhari,1.0040059,0.44093674
vent,0.539457,0.70920336
aspect,0.7537844,0.66355395
lacroix,0.90643585,0.043958876
furtif,1.0320556,-0.041954074
alarme,0.8373496,0.7401396
nana,0.947865,0.6358295
cote,0.69533116,0.9160728
budgétaire,0.9173979,-0.14743695
séisme,0.80077106,0.725647
réacteur,0.88902694,0.07445122
détérioration,0.8420555,-0.14022136
gibraltar,1.2288493,0.00035426082
stock,1.0631249,0.35645744
considérable,0.6494511,0.24245746
think,0.40736175,0.6336442
stockholm,0.34226814,0.3230975
intelligent,1.0024383,0.35245517
corporation,0.5191974,0.63592464
cybersécurité,0.6746954,0.50558245
robert,0.6088919,0.06333533
moral,0.7240879,0.14605746
irresponsable,0.5995063,-0.29100084
habitant,0.97430396,0.22444351
signataire,0.88850135,-0.01665212
bundeswehr,0.80403185,-0.003928438
difficulté,0.91352534,-0.13437769
désignation,0.6799652,0.68518186
bernard,0.56498194,0.6491233
survol,0.94049186,0.054910026
araqchi,0.61052054,0.43129516
ligue,1.1081512,0.21442503
passeport,1.201933,-0.013101197
extrémisme,0.95191497,0.43086502
inconnu,0.97479784,0.014345218
automobile,0.9054017,0.3752738
icg,0.61332273,0.22624415
détection,0.6305294,0.12208152
considération,0.8066535,0.27294108
déni,0.58629566,0.29891047
menu,0.7249248,0.19093455
conforme,1.1719807,-0.16450265
street,0.8949721,-0.0305316
séance,0.46672243,-0.023986159
commonwealth,1.2253274,0.6264309
arc,0.95922655,-0.06434229
forêt,0.40073118,0.55092126
simulation,0.4309353,0.121666126
affrontement,1.2202525,0.38661143
grenade,0.58491325,0.43557203
chamy,0.66591835,0.56115127
bateau,0.84053403,0.06346932
jugement,1.0600075,0.20274441
atwan,1.1230683,-0.07175926
hub,0.6681788,-0.1489321
apache,1.053751,0.00010573696
extraction,0.74927044,0.18301688
science,0.7911175,0.09245539
spectacle,0.6994353,0.104347706
thème,0.61573875,0.15619284
remarquable,0.60357577,-0.043979976
spoutnik,1.3341092,-0.043168988
aïn,0.48625124,-0.10281931
étiquette,0.8971763,0.33931538
renversement,0.6588595,0.34508526
shebab,0.9342472,0.11179916
recrudescence,0.27347687,0.84896725
catastrophique,0.2399246,0.36081854
égyptien,0.7635718,0.639004
xi,1.1649827,0.35824496
jinping,1.0866449,0.3518596
aéronautique,1.2417573,0.12268932
bruxelles,0.9597905,0.23487182
aéronaval,1.0987202,0.0045684967
bombardier,0.7771852,0.40990055
sahand,0.90196407,0.15976004
multipolaire,0.55958956,0.39575094
hongrois,0.83388156,0.22434913
résistant,1.1133696,0.5870673
tutelle,0.532646,-0.11624011
hexagone,0.94245845,0.017838066
démissionnaire,1.1076682,0.33789343
maïga,1.1858324,0.23851334
agadez,0.23277372,0.2681002
indépendantiste,0.72579795,0.47123402
alexander,1.2559909,-0.026597181
verdict,0.7103373,0.27708632
nairobi,0.6455065,-0.09257327
producteur,0.50000256,0.15692875
temporaire,0.806195,0.2566221
lait,1.2384232,0.61214846
équivalent,1.0192171,0.24868704
orange,0.77770436,1.0424919
gamme,0.7860141,0.22351831
souci,0.76559556,0.59952503
électromagnétique,1.1722894,-0.17370895
dégradation,0.46622297,0.58733255
assurance,0.977231,-0.15765929
illégitime,0.8951081,0.34404287
fief,0.37265506,0.35385874
séjour,0.505018,0.5906893
courage,0.5290809,-0.03609033
endettement,0.93345845,0.10195535
vain,0.48480037,0.10544827
fusée,0.6482347,-0.23095053
cyber,0.97558254,-0.0077027557
fardc,0.64193904,0.24744475
escroquerie,1.0194414,-0.1035445
interest,0.87001806,-0.40668896
delhi,1.0203612,-0.39490482
revue,0.61459655,-0.16266978
consommation,0.51939756,0.5929835
petronin,0.7819257,0.6582331
v,0.75170785,0.3021013
ould,0.7452979,0.19745703
beau,0.673381,-0.1322543
rival,0.6472002,0.020796897
entrepôt,1.1274456,0.49599755
jihad,0.5154307,-0.24374032
anodin,0.7032368,-0.16474684
tort,0.29963115,0.46693194
propice,0.82979965,0.5057121
appartenance,0.793786,0.46874255
ougandais,0.85757434,-0.21646258
pilier,1.0809551,0.717096
blanche,0.7003242,0.31310022
impérialiste,0.7624759,0.23004307
prime,0.7645258,0.17847224
documentaire,0.9008496,0.51545864
bleu,0.8876813,0.009410215
chimique,0.84570074,-0.09516278
routier,0.5491726,0.5033094
vérification,0.8577595,0.043469943
escadron,0.9140875,-0.3025278
borrell,0.8130414,-0.34901306
bouar,0.50727504,0.64972055
idéologie,0.53792936,0.17398311
oligarchie,0.34276974,0.16955264
restauration,0.4835959,0.060887087
géorgie,1.1401066,0.42526457
bis,0.54712135,0.3453939
strategika,0.3925054,0.42567044
defense,0.626212,0.28771618
minimum,1.2427084,0.42992797
maas,0.8122429,0.13404755
accueil,1.0850279,0.09805434
plomb,0.9840953,0.874771
constructeur,1.0192466,0.25003928
couteau,1.0022889,0.2518733
gouvernance,0.42172608,0.2046044
censure,0.34390253,0.40152776
continu,0.6740786,0.30945835
allocution,0.8464689,0.7238275
criminel,0.9853389,0.32414645
douentza,0.6745442,0.579124
retenue,0.72468734,-0.1628006
descente,1.1324776,-0.13538095
tank,1.0168017,-0.005915294
bouteflika,0.55443597,0.30025235
estonie,0.72142583,0.62673926
pétition,0.3980963,-0.17155895
lituanie,1.2340393,0.3103434
conformité,1.0694132,0.039266437
albert,0.75337136,0.09353967
détournement,0.8908974,0.7478836
obligatoire,0.7264107,0.1907558
maîtrise,1.0557495,0.48499852
aggravation,0.53467023,0.107955955
joug,0.73350537,0.5775642
suspect,0.9990328,0.74681747
préjudice,0.6709184,0.7481598
combustible,0.8387968,-0.19709809
scandale,0.2968585,-0.11578904
oeuvre,1.2222408,0.40144306
sac,0.34116614,0.70362025
désarroi,0.5622049,0.02065163
falcon,1.0943208,0.14317338
olivier,0.8913825,0.6128138
rwandais,0.9303707,0.12725231
roumanie,1.2528038,0.3334669
pavillon,0.85857445,0.41162837
immigration,0.39326623,0.29683536
erevan,0.78280514,0.31633765
restitution,0.5548107,0.6389019
déroulement,0.36994678,-0.12801556
soin,-0.05591167,0.2331096
client,1.2771454,0.03549408
nguema,0.6907992,0.6419255
révolutionnaire,0.6263366,0.34846917
fillon,1.3855532,-0.089806415
épicentre,0.7157918,0.17048195
cotonou,1.2370273,0.13388544
annexion,0.43740442,0.63420963
parcours,0.6119247,0.7322
dr,0.60190517,0.3893025
sarkozy,0.6453888,0.08127149
préfet,0.6302004,0.1677775
injection,0.8890182,0.008903665
haye,0.60215515,0.013091246
file,0.87999666,0.5745173
suicide,1.1529856,0.23318931
remplissage,0.54838085,0.7203172
super,0.66136813,0.37713334
bancaire,0.9213679,-0.045145404
millier,0.5626637,0.009071716
khashoggi,0.7139796,0.58794695
avancé,0.9111035,-0.04704071
intimidation,1.0136725,-0.1381934
mascarade,0.77869207,0.52240527
écart,0.36444318,-0.2133944
case,0.8883305,0.3262531
cgt,0.5155292,0.66092056
gilet,0.5551529,0.03094783
héritage,0.9537263,0.09759419
essor,0.57201445,0.009426314
bénéfique,0.277036,0.38733846
révélation,0.68264645,0.15769689
matraque,0.9878038,0.3348283
bolton,1.1572326,0.39506432
composition,0.7857618,0.18774524
déception,0.7749251,0.634965
incapable,1.3493663,0.26143643
ema,0.53675085,0.13758188
culte,0.7394477,-0.026695156
plaisir,0.8008053,-0.21177512
opérateur,0.6714042,0.22916193
dome,1.1123476,-0.11069247
rare,0.9531284,-0.12883383
ultime,1.1331156,0.30109373
résumé,1.0018138,0.30415797
facilité,0.4638434,0.52819115
implosion,0.5440114,0.054470763
bretagne,0.76898557,-0.012963949
trahison,0.17484304,0.24650477
incursion,0.83687145,0.1763758
dissolution,0.72652256,0.2487416
perfide,0.6736189,0.52994984
patrick,0.45511562,-0.109199576
locataire,1.0558987,-0.1838382
reine,0.9871024,0.34944308
nkodo,0.35901588,0.53647196
bolivie,0.71942914,-0.08521504
daw,0.076662734,-0.19566968
rançon,0.7381151,0.5419036
queen,0.66430354,0.09005257
dénonciation,0.16723068,0.12751845
ménaka,0.66007847,-0.19115047
tradition,0.5421117,0.2520669
imminent,0.44547215,0.04032468
préservation,0.66729206,0.49378845
peskov,0.59091777,0.49532995
coupable,1.0842495,0.41682315
interpellation,0.6543971,0.75645655
roosevelt,0.5449165,-0.24261764
fabrice,0.8416599,-0.21036391
érythréen,0.2717883,0.46800908
brousse,1.070837,0.08556026
goût,0.33353624,0.57372767
abuja,0.60892826,-0.16320308
express,0.81923616,-0.20856333
prédécesseur,0.8842864,0.09706947
cordon,1.0345105,0.97768116
instauration,0.89855343,-0.06415044
convocation,0.68741596,0.041058015
major,0.7767869,0.6915471
bois,1.1478815,-0.13204269
confirmation,1.2287991,0.10459289
trio,0.7050399,0.17057295
déby,0.19663683,0.28328854
frère,0.8430701,0.77519506
bauxite,1.1900264,0.07970984
trame,0.227029,0.4038958
flag,0.9961104,0.0493082
energy,1.218438,0.09261244
danois,0.6679964,0.46452498
watch,0.82339853,0.5848105
compétition,1.1910031,-0.35479844
disponible,1.1500472,-0.2840711
pénurie,0.32777637,-0.29009166
sévère,0.6821909,0.46042517
équitable,0.3735972,0.12829845
tragédie,0.7288132,-0.049478218
souhait,0.51533747,0.36744118
flèche,0.58625054,0.08950445
botswana,0.37159178,0.35099626
claver,0.50523657,0.3962128
fumée,1.2061081,0.61126137
prière,0.62722343,-0.095707685
conquête,0.41469535,0.060002126
formule,0.8982531,-0.03968935
bassin,0.6495105,0.8308824
faim,0.8851389,0.4052918
supériorité,0.9474288,0.4618197
dsge,0.42265588,0.09164986
parfait,0.7172488,0.5722228
joie,0.86443555,0.27535576
rage,0.9522037,0.37195122
macédoine,0.6768583,-0.24166183
moderne,1.0157163,0.18950734
dépens,0.32619017,0.52079386
opep,0.13927133,-0.28848484
du,0.5742424,0.6308232
intensité,0.5819163,0.48384464
consentement,1.0277785,0.46347368
ae,0.3666154,0.330575
accrochage,0.12411183,0.06975008
organisme,0.93957645,-0.23623626
veto,0.7431191,-0.3027218
centcom,0.58601296,-0.26151174
enfer,0.42162174,0.2651745
guidage,1.1416851,0.29137984
partisan,0.31758296,0.12110268
procédé,0.89157367,0.0075130397
noble,0.8715829,0.4574786
salaire,0.36141893,0.765863
bizarre,0.76986486,0.281104
périmètre,0.9032366,-0.14217427
fraternité,1.1314683,0.8717667
norvégien,0.6864741,-0.44182715
majesté,0.95384145,0.03414811
mustafa,0.33820018,0.35776278
abraham,0.8703759,0.29415435
brèche,0.41644123,0.4277005
sidi,0.842475,0.25992838
mecque,1.0572883,0.36814007
macronien,0.9168089,0.16345881
anadolu,0.66910696,0.36442477
bouaké,0.32765058,0.6630763
proche,0.25649342,0.7213888
serbie,0.95229435,0.22626317
bloomberg,0.7187123,0.033668157
ceinture,0.753098,-0.054108616
iron,0.77511126,0.13753736
compaoré,0.6692071,0.19922975
elysée,0.4263462,0.53758067
hmeimim,0.90992635,0.39282972
explication,0.38907856,0.3508452
lng,0.09304445,0.6338903
réglementation,0.76473904,0.37583494
introduction,0.46664867,0.029163364
horizon,0.72240937,0.3671183
portefeuille,0.314483,0.018625641
may,0.8537933,-0.21885018
reaper,0.81680673,0.5711872
zouari,0.70421237,0.009733541
déconfinement,0.38724682,0.03273904
cook,0.9858862,-0.34888333
déflagration,0.3620335,0.52398074
intense,0.3975996,0.57123667
accroissement,0.69521767,0.5051432
bandar,0.43137842,0.32237554
rédacteur,0.4228062,-0.122169115
astrazeneca,1.4111135,-0.20293921
syrte,0.5834273,0.078741856
catégorie,1.0056683,0.29778445
bayraktar,0.44768396,-0.17733848
salami,1.0910727,0.5121891
ethnie,0.96295375,0.3386899
théorie,0.97019416,0.23824324
ressortissant,0.9097914,0.50941473
orientation,0.98311055,0.107911505
mairie,0.6647547,0.01806468
néocolonial,0.9983325,0.084918186
réciprocité,0.9962865,0.0032300344
tragique,0.47968864,-0.18004799
conjoncture,0.76566774,-0.1940212
lloyd,0.45585015,-0.072286166
expérimentation,0.580623,0.56014746
saree,0.62947303,0.5607275
résurgence,0.32484534,0.08299213
gazprom,0.40177274,-0.2740161
chapitre,0.90614706,-0.29118317
courrier,0.25389463,-0.35391772
patriotisme,1.0102346,0.3263831
cnooc,0.76210433,-0.14335279
