,V1,V2
exécution,0.9617206,0.03802539
scientifique,1.5479825,0.062005233
établissement,1.210786,0.10340623
puissant,1.5778648,-0.08546643
rythme,0.99199414,-0.10067854
sensible,1.4720372,0.106451616
geste,1.0535617,0.493667
représentation,1.0503922,0.0810448
dogon,1.1418028,-0.10002966
millier,1.3234926,-0.38282916
ressortissant,1.3879713,-0.31444365
contact,1.3011249,0.44078964
philippe,1.2476085,-0.28384507
bédié,1.041974,0.7256685
asie,1.1719434,0.31808534
censé,1.1285802,0.3249416
agression,1.3026487,0.11074511
étau,1.1305494,0.20670691
prophète,1.4277543,0.41546094
positif,1.1497238,-0.071268894
digne,1.1816512,-0.32184938
terminal,0.98754346,0.9208715
juridique,0.80211216,-0.30278957
kaya,1.1733253,-0.33537796
envoyé,1.2332633,-0.34631264
ndjamena,1.1559643,-0.1703996
interaction,0.76018333,0.08784901
révision,0.8038435,-0.46547928
permanent,0.8395821,-0.31329924
eutm,1.2053343,-0.19295229
progression,0.97672576,0.28927222
brut,0.9466472,0.349994
camion,0.8880017,-0.3393975
faki,1.2053937,0.54971814
erdogan,1.3768874,0.26467618
méthode,1.2304054,-0.34498358
turc,1.1797388,-0.24010122
espagne,1.1216844,0.45565277
radical,0.8744202,-0.045750514
indignation,1.4192351,-0.05960463
connaissance,1.2269963,-0.28083023
transparence,1.3157969,-0.17241292
défunt,0.69361794,-0.17040348
tort,1.0023603,-0.27103412
censure,0.67052346,0.096842736
beau,0.85923684,0.07347768
grotesque,1.0820669,0.19339313
déroute,1.1639563,-0.3778485
matinée,1.1202312,-0.27193326
forêt,1.4649518,0.00027914468
albert,0.80898774,-0.20140941
accra,1.2762438,0.17339936
harmonie,1.339042,0.010353863
évènement,0.9923031,-0.36704242
stephen,0.5840064,0.42085052
mouammar,1.0198922,-0.32938567
liban,0.8941269,0.25436267
expérimentation,0.8517052,-0.47535107
trésor,0.97050244,-0.04657518
bilatéral,0.9140538,0.016768984
retard,1.3629447,-0.016556675
huawei,1.6436474,0.43469092
effectif,1.3506459,-0.71109957
bouclier,0.821724,-0.05237338
vitesse,0.7302715,-0.12071243
partialité,0.75342935,0.5078429
convention,1.435676,-0.30100504
équipement,0.9141464,-0.15258805
mosquée,1.5510004,0.30067497
slogan,1.1769029,-0.17724259
hiérarchie,1.1443566,-0.14237797
vainqueur,1.031828,0.23906583
unanimité,1.0971398,0.36567333
phénomène,1.0335218,-0.51424456
ravitaillement,1.0573838,0.31316233
stratagème,0.780489,-0.31204107
canadien,1.0828876,0.06140842
réussite,1.223163,-0.012219564
drogue,1.6672373,0.3345408
difficulté,1.2981697,-0.49589914
commentaire,1.1424891,-0.10821473
propriétaire,1.2415525,0.2093098
doumbia,0.562529,0.062378976
machine,1.0437181,0.06562673
enlisement,0.72013825,-0.4657659
évidence,0.9171457,0.034598548
vide,0.7228159,-0.0966286
consommation,1.574402,-0.11402023
david,1.3614049,-0.35804757
spécialisé,0.71259207,-0.099474534
intelligent,1.3639213,-0.3204171
soie,0.94769025,0.48653856
piste,1.5203595,0.44544584
bombe,0.9547871,0.017672893
intercommunautaire,0.6445119,0.15192705
avoir,1.0568664,-0.21174808
crédit,1.4246972,-0.12885764
synergie,1.0527693,-0.016744835
canon,1.26865,-0.09492354
définitif,0.86167324,-0.33265436
azali,0.8181307,-0.20916261
traitement,1.1507653,-0.37264484
famine,0.99724185,-0.0716275
rétablissement,1.064232,-0.56248724
racisme,1.1100377,0.05675136
abandon,0.6558974,-0.4712587
moctar,1.0478837,-0.47972915
pensée,1.3143523,0.46054074
significatif,0.8671472,-0.06874015
bouteflika,1.6397113,-0.16399698
fermeté,1.0185401,0.5015603
résistant,1.4092872,0.07707272
henri,1.4082067,0.12818506
démocrate,1.0353091,0.4013078
offshore,1.016811,0.028991885
mekele,0.91392446,-0.5863624
sarkozy,1.3117975,-0.07920565
abdel,0.95245147,0.20741673
ogossagou,1.2418828,-0.3691943
profond,1.0683508,0.3014418
catégorique,1.4580257,0.09083233
mauritanien,1.2552513,-0.43631902
utilité,0.9842406,0.15002
bolloré,1.1794943,0.11634133
douentza,1.1274382,-0.9140873
trimestre,1.1757153,-0.13206752
légion,0.8799449,-0.29575855
naissance,1.2881843,0.15864253
calendrier,1.1505675,-0.35770285
transit,1.1175042,-0.12888451
nicolas,1.1132455,-0.08470047
gendarme,0.8538651,-0.11921256
mark,1.0971019,0.06456678
confusion,0.8417023,-0.15059821
confrontation,0.6745838,0.44823316
diminution,0.937457,-0.4688035
vent,0.99976856,0.34076503
taxe,1.31473,0.057619482
minimum,0.8732553,0.22928774
printemps,0.97010165,0.026427
cheval,1.5270259,-0.44584244
tigre,0.73214114,-0.3245866
poudre,0.7704809,-0.41281417
approbation,0.6947712,-0.042673495
konan,1.4320394,0.23697934
kényan,0.77728146,0.56748676
ema,1.5951337,-0.73662513
afar,1.3483319,-0.62381744
sophie,0.92932737,-0.08680472
parlementaire,1.1757945,-0.24126995
réorganisation,0.56404364,-0.24672179
acheminement,0.4794438,-0.29323584
mikhail,0.6191626,0.36502337
dam,0.8153536,-0.36631617
qatar,1.0025123,0.18646945
implosion,1.118799,0.17007944
expertise,1.0579908,0.5874831
impuissance,0.8978709,-0.35008186
réalisation,0.78498536,0.30653098
vieux,0.7187162,0.31834522
écart,1.2198002,-0.47331488
dignité,1.1736902,0.38752705
contrebande,0.8313857,0.15236011
séance,0.61772156,0.45287052
utile,1.1326156,-0.197817
désir,0.5269049,0.1299258
cnn,1.2409638,-0.04226882
partisan,1.4557965,-0.20610745
perfide,0.94165313,-0.67137116
blindé,1.1482705,-0.42822692
sommaire,0.794894,0.11225323
totalité,1.1098189,-0.10123467
motion,1.3196125,-0.007664643
multipolaire,0.6615593,0.14656284
unicité,0.3984434,-0.35242084
empreinte,1.045545,0.2198773
douane,0.9375601,0.61005676
dsge,0.9115665,-0.4269128
réputation,1.1623462,0.19083557
revers,0.7958191,-0.21750243
évident,0.8384823,0.18000177
instrument,0.83293486,-0.31229427
accompagnement,0.7251812,0.15431756
onusien,1.086062,0.066420935
bâtiment,1.6927545,-0.26028833
emplacement,1.1393352,0.24187563
branche,1.0391474,-0.3909285
péril,1.3210206,-0.3566289
botswana,1.2474746,0.7644343
plaque,0.9694385,0.7313011
ansarallah,1.2071022,0.34196794
grandissant,0.9943762,0.11348844
inaction,0.9894973,0.19078611
gsim,1.402659,-0.37994704
reconquête,0.663007,0.06787961
culte,1.222728,-0.46260488
altitude,1.1528906,-0.07601933
report,1.0297489,-0.2121382
budgétaire,1.3865697,-0.032141842
cotonou,1.3248832,0.16792935
kouffa,1.0789654,-0.23330887
colonie,0.96275955,0.3618318
gorge,0.91747516,0.30822876
denis,1.2794484,0.29430273
désaccord,0.5892194,0.0071847937
fédéralisme,1.0950248,-0.108079664
nourriture,0.78817457,-0.56370026
noël,0.92641824,0.048320938
gisement,1.0032636,0.67419094
alarme,1.0492903,-0.29890996
lecteur,0.8118057,0.03139358
blanchiment,1.0014802,0.07775437
raciste,1.215192,0.46124095
écho,1.004687,0.16843906
géostratégique,0.76490223,-0.051497847
pur,1.1490238,-0.5399391
togolais,0.74029356,-0.3713063
appartenance,1.3048134,-0.35882816
mnla,0.9893373,-0.21062513
régiment,1.2789515,-0.6000369
ndayishimiye,0.33246386,0.5061124
séparation,0.9082833,0.07578313
collectif,0.614347,-0.61621803
coupable,0.836534,0.4282189
dimension,0.76752865,0.3832186
bauxite,1.0149887,0.027640715
verdict,0.6756529,0.33473235
circulation,1.0122174,-0.5057184
pétition,0.79872495,-0.06199826
propice,1.1742971,-0.36358526
dollar,0.7698381,0.2705451
eco,1.1071261,-0.0772055
iyad,1.4855033,-0.6121626
zambien,1.3421189,0.678335
méfiance,1.1844325,0.13900524
médical,1.3222916,0.20318
fact,0.5704457,0.052708756
invitation,0.64727795,-0.24667124
contradiction,1.2780827,-0.3691548
potable,0.8699445,0.08929623
sam,1.218032,0.33018288
père,1.1335863,0.13420543
influent,0.93065685,0.0274806
survol,0.55709964,-0.26006767
think,0.71465003,0.22178163
djamena,1.0374864,0.0505514
recul,0.72321093,0.34553477
catastrophe,1.231282,-0.29822764
permis,1.157017,0.20369305
guide,0.91225904,0.3817168
différend,1.2312244,0.6943058
heureux,1.1573278,-0.25341097
tillabéri,0.7187214,-0.6568579
liquidation,0.8177297,-0.4839406
intérim,1.1642026,-0.1126068
block,0.863561,0.2986563
balle,1.0186352,-0.022701172
symbolique,1.0331442,-0.23243123
mascarade,0.7893228,0.226693
observation,1.421925,-0.2495349
task,0.91223407,-0.4844016
visa,0.9617492,0.6183136
horizon,0.86617154,0.54402244
christophe,0.681483,-0.44613406
révélateur,0.88128155,-0.27464485
urmedium,0.042940393,0.8898489
cher,1.0277311,0.26976383
goudé,1.034931,0.51901543
téléphone,0.8701426,0.09692027
pantin,0.6956076,-0.064842254
phrase,0.69382244,-0.090020895
consensus,1.0988122,0.07973821
arrondissement,0.67507374,0.23181725
eldorado,0.9308063,0.103186086
surprenant,0.9053362,-0.15504697
visioconférence,0.641342,-0.4876546
recolonisation,0.7959291,-0.13552077
ultime,0.7219904,-0.48538586
allusion,1.1656451,-0.09594892
disponibilité,0.67162114,0.19001521
intimidation,0.69475,-0.14801212
vaccination,1.0824977,0.02599385
logiciel,0.60472524,-0.14123277
inauguration,1.2219272,0.41945675
livre,1.0951297,0.14668155
science,1.0455117,-0.07545545
trame,1.2644833,0.21457864
dieu,1.1352142,0.34625277
sac,0.5331393,0.037741438
vital,1.2551744,-0.17605606
group,0.38481402,-0.005204203
commande,0.91682744,-0.25922844
extraction,1.1097637,0.54751223
examen,1.0955377,0.053915124
spectacle,0.6635797,0.3913233
antenne,0.500534,-0.5743878
planète,0.6398914,-0.20345388
assurance,0.8760711,0.15531512
symbole,1.0356039,0.08660052
conquis,1.0104415,-0.09385665
incapable,0.842276,0.13169129
exil,1.2069929,0.27202854
menu,0.867201,0.26557794
oncle,0.64275223,-0.14157367
frégate,0.7832791,-0.010022999
panafricain,0.57904243,-0.26029494
bohoma,0.71451014,-0.26431763
successeur,0.7472336,0.22771889
pacte,0.8346295,0.10555236
rare,0.92919856,0.3506347
covid,1.1406946,0.14447223
constitutionnelle,0.9698658,-0.20613521
relatif,0.7390485,0.015544273
farouche,1.0600282,-0.21476546
saoudite,0.74924994,0.4606653
pion,0.75282806,0.41012135
cuba,1.1728635,-0.22334161
café,1.1324333,0.661642
alternative,0.49903324,-0.46949407
canal,1.2687917,0.27760574
mondoro,1.4107147,-1.0183975
extrémisme,0.9748946,0.22699547
richesse,0.5525647,0.077787906
emploi,0.7690804,-0.34756804
apartheid,0.8362097,0.26650354
patrick,1.0549431,-0.43259487
pointe,1.2251348,-0.19658807
sikasso,0.666393,-0.21449384
dissolution,0.93085575,-0.45258245
petronin,0.9594319,-0.3605572
boucle,1.1680046,0.22191706
élargissement,0.6443882,0.020745425
irruption,0.9342922,-0.22504087
filipe,0.5549269,-0.2921906
rançon,0.91040546,-0.012497076
demi,0.6287858,-0.49845177
photo,1.4429199,-0.2514655
honneur,1.200529,0.06982593
revendication,0.59315664,-0.2793852
découpage,0.8424858,0.14273198
tillabéry,0.3859866,-0.63551515
équivalent,0.85669595,0.30511057
courage,0.83895457,0.025981499
eni,0.7197249,-0.2063778
prime,0.98322767,0.20254019
élan,1.1736007,-0.4482588
composante,0.59113544,-0.5012148
allocution,1.2447588,-0.19109476
beni,0.74057454,-0.039899316
acharnement,1.0174358,0.23399034
danois,0.6884955,-0.16808526
prédécesseur,0.6531144,-0.19623232
lieutenant,1.1850508,-0.259676
course,0.5125336,0.18607917
hcua,1.0278513,-0.3372656
équilibre,1.0375491,-0.08915012
peul,1.0252166,-0.6274398
compromis,0.65549946,-0.4316239
déroulement,0.58768815,0.18243349
escalade,1.2132069,-0.04284144
dictature,0.81779027,0.4436981
syrien,0.8045563,-0.35095707
hub,0.86376584,0.5738663
kampala,0.7208221,-0.024538359
faim,1.3290743,0.34659564
réhabilitation,0.45503244,-0.26940152
devoir,1.0237342,-0.011366675
goïta,0.39518023,0.3750938
lamamra,0.5067345,0.07937973
dalein,1.6192107,0.16258797
scission,0.99655783,-0.32552314
industriel,0.73841256,0.32485944
filière,1.0590423,-0.06703394
video,0.953005,0.8988852
émiratis,1.102925,-0.11665589
épouse,0.5343447,-0.35459772
continuité,1.0275618,-0.06994942
descente,0.8343499,-0.2612384
compaoré,1.1684821,0.1546669
explication,1.0419748,0.33924526
tank,0.49484038,-0.3555053
ae,0.62703747,-0.36840573
isolement,1.2453445,-0.19899783
chauffeur,0.65619206,0.16913049
bête,1.0049708,-0.33945274
parquet,1.1345569,-0.5262085
manif,0.79042405,-0.4574501
ethiopian,1.2329121,-0.11684789
enclin,0.95294803,-0.47870448
administratif,1.2496454,-0.314676
mérite,1.1972684,0.26793796
muhammadu,1.1593206,-0.12755205
thème,0.84332573,-0.33862042
allure,0.87450475,-0.38932672
brazzaville,1.0029858,0.32542127
chantier,1.332752,-0.29507902
rafale,0.97455513,-0.169589
touche,0.38010046,0.5867355
revenu,0.8919802,0.6004412
escorte,0.9224498,-0.087633766
joug,0.85776365,0.5754754
défenseur,0.5401886,0.38789642
devant,1.1910764,0.005886104
pro,0.98146075,0.37787086
individu,1.2543135,-0.24757273
tchèque,0.7963185,-0.036734786
jammeh,1.3724532,0.46945453
energy,1.0534126,0.06816765
m,0.8608542,-0.08551315
observatoire,0.73455334,0.111945026
famas,0.8881985,-0.3138549
étrange,0.9638651,-0.5289605
émirati,1.0355328,-0.16208793
camara,0.5813567,-0.4519132
coordonnateur,0.54303104,0.343271
sidi,0.56077987,0.08022671
inévitable,0.5430597,-0.38450286
firme,1.1109773,-0.2638899
ukraine,0.54904807,-0.3479554
dp,0.6190951,0.017746473
partition,0.72094697,-0.11411717
radar,0.9802746,-0.48531324
audition,0.70596856,-0.30345637
comorien,0.7291514,-0.13039853
regain,0.896294,-0.21182562
bruit,0.29853886,-0.35825062
prospérité,0.8949788,-0.19835275
goma,0.663803,0.10375694
coupe,1.3014648,-0.3814342
super,1.0261136,-0.5285522
diop,0.7609194,0.21547791
esper,0.7207673,0.29171854
mathématicien,0.68684244,0.12450613
pham,1.3070313,-0.11847288
ressource,0.5636628,-0.083319046
fondation,0.7325783,-0.32254604
satisfaction,0.9861774,-0.51214206
suspect,1.0992227,-0.09638572
considérable,0.98295856,-0.24611081
fille,1.0460795,0.3148902
fur,0.96687406,-0.08972325
moral,0.96138453,-0.45310825
étatique,0.8266201,-0.6168373
figaro,0.4645505,0.0029406608
profondeur,0.9893141,0.29547006
fief,0.24418274,0.043331675
bénéfique,0.6727256,-0.20560084
diabolisation,0.7067792,0.08861367
témoin,0.6279937,0.09724145
triste,1.0313578,0.023540663
essence,1.1097572,0.5059286
bizarre,0.8862711,0.22677463
lng,1.3571099,-0.35005
sy,1.3331028,-0.008860946
joie,0.6155827,-0.30500108
andry,1.0688801,0.38398784
importation,0.8461429,0.30850857
kidnapping,0.7309611,0.4090607
criminel,1.1338824,-0.42889217
pdg,1.1673622,-0.4643307
remaniement,0.9629485,0.4587464
survie,0.7323882,-0.31752288
élimination,0.854409,-0.59063786
provocation,0.6679807,-0.062370833
opep,0.27438188,0.69964814
chapitre,0.8902154,0.23441523
fiable,1.1839995,0.7805738
yankee,1.0399096,0.27072954
caserne,1.0344206,0.22848636
culturel,1.1605912,0.4335618
vain,0.51900405,0.52991736
aval,1.0434453,0.2724391
casquette,0.5505581,-0.13678688
eric,0.8160625,0.22822873
illégal,0.84923166,0.060656823
éclatement,1.0543466,0.7488585
faustin,0.59981394,0.14497483
surcroît,1.0430087,-0.10208584
bouaké,0.67594683,-0.43941376
lecture,0.9132713,0.2675518
flux,1.1661184,-0.44216704
chancelière,0.8363484,0.31606477
culot,0.8047874,-0.32837412
japon,1.1766839,0.3320001
militant,0.64407533,0.44498774
curieux,0.15077205,0.0021170333
instruction,1.0994427,-0.007275182
initial,0.40951502,0.02076286
qg,0.9080401,-0.3400973
communautaire,0.7005591,0.20937826
personnalité,0.39289263,0.12200516
intoxication,0.5949962,0.16432329
enfant,0.503317,-0.43710718
anadolu,0.93224835,-0.562027
museveni,1.0058604,-0.0024285638
case,0.19230942,-0.63297087
mention,0.9419018,-0.25550735
laboratoire,0.93418574,-0.3338478
mieux,0.8814516,-0.13172217
amiral,0.49381384,-0.01603914
beyrouth,0.39290935,-0.1647213
équitable,0.6855151,0.05025603
télécommunications,0.9523695,-0.4041572
dan,1.3012887,-0.17962064
voile,1.02339,0.024015114
arnaque,1.2725242,-0.14864261
promesse,0.62779385,-0.0131147085
fake,0.5698905,0.51245004
organisme,1.2377725,-0.01199728
fournisseur,1.1427829,0.6373072
accrochage,0.8817447,0.03127908
cordon,0.9491594,0.101358734
fondement,0.41706815,-0.28996825
liberia,0.69583464,0.04842063
boeing,1.3826051,-0.5228118
bernard,0.57242507,0.5598031
lait,1.3697106,-0.29034123
dénigrement,0.6743503,-0.025596013
mohammad,0.60159564,-0.21801014
balance,0.8149691,0.52590686
positionnement,1.0661589,0.504908
vertu,1.0021526,0.38901627
illégitime,0.5844448,0.3031413
borno,0.4309556,-0.30627882
conforme,1.1453583,0.50130624
intensification,0.51435924,-0.33106196
fonctionnement,1.0349898,0.020107776
standard,0.8072741,0.5296817
euro,1.2519422,0.24601707
damoclès,0.5812927,0.45645604
patrimoine,1.3399535,0.41783446
dca,1.2514582,-0.31031767
malheur,0.712514,-0.017750094
géographique,0.89842993,0.3994734
areva,0.99534154,0.18165791
rage,1.0095794,0.21963087
mainmise,0.62904173,-0.4335646
commissaire,0.7060888,0.35145286
accélération,0.52980703,0.09420061
dirkou,1.1919495,-0.61906
bec,1.008366,-0.109590285
instrumentalisation,0.98819655,0.43394417
rd,0.7261686,0.19821255
deuil,0.4784065,0.31973943
cajou,0.71738636,0.70272714
vocation,0.75028753,0.015774455
salut,0.3976037,0.18650086
herbe,0.73047715,0.23224911
impératif,0.6569318,-0.13281803
mentalité,1.0159134,-0.2431762
capital,0.74778706,-0.28943744
merkel,1.1270456,0.15670756
hypocrite,0.7693451,0.27596855
souci,0.63244265,-0.19834994
domination,1.040453,-0.057566456
chiite,0.9139981,0.35018143
fattah,0.80606353,0.26805428
bata,0.9087286,-0.24896386
désignation,0.5557683,0.53498036
préservation,0.7470723,-0.033684433
plomb,1.0792524,-0.47942743
noyau,1.0026867,-0.27511728
connexion,1.0113187,-0.43986467
mamady,0.82944334,0.38750672
nouakchott,0.555849,-0.28264266
oromo,0.48882613,-0.039296232
allégeance,0.67918724,-0.122108795
l,0.94401103,-0.09105441
patriotisme,1.0964382,0.024903808
uss,1.5817835,-0.10808136
bis,0.33130977,-0.12795107
unilatéralisme,0.30589548,-0.19730407
bandiagara,0.7258339,-0.300548
mahamadou,0.46911094,-0.60089433
carbone,0.803491,0.43660358
oeuvre,0.30504423,0.18277563
déficit,1.1862743,0.4729254
pipeline,0.537243,0.40482897
gauche,0.8930962,0.4938367
incontournable,0.4434458,-0.010844052
saoudien,0.95482033,-0.0073112776
attachement,1.0941788,-0.23810421
remplacement,0.8176294,-0.48238164
vecteur,0.9890813,-0.08070713
moderne,0.45557988,-0.10540928
concert,0.5664645,-0.041276515
détail,0.71369225,-0.4325289
modernisation,0.28904828,-0.24966909
tadjikistan,0.49736208,-0.26765218
diversion,1.1069397,-0.18906234
insistance,0.4396648,-0.3011397
nettoyage,0.7822747,0.026360787
sérénité,0.6678009,-0.18264785
meurtrier,1.1581668,-0.60781187
indéniable,0.50450134,0.3900444
sympathie,0.4661022,0.10790915
concours,0.9567339,0.36357
étendue,0.80057436,0.013252168
watch,0.6069099,-0.003665234
hollande,0.6312128,-0.18615101
célébration,0.9037606,0.17950964
oumar,1.2171301,-0.1245955
cellou,1.045198,0.48544502
confinement,0.41599706,-0.043164313
épisode,0.59156007,0.2861995
criminalité,0.5868719,-0.044312775
genève,1.2274463,-0.04584601
sécessionniste,0.41581577,-0.43600887
suédois,0.7647461,-0.5564047
ethiopie,0.9732738,0.09029388
décryptage,1.0554624,0.3642755
delta,0.4615993,-0.23478132
échine,0.7317301,-0.115045264
kiir,1.0922985,-0.09889853
coordinateur,0.8063715,-0.19803697
déstabilisateur,0.4567476,-0.09131495
évacuation,0.3682408,-0.20899062
supplétif,0.69149446,0.21396784
confirmation,1.0827312,0.19807951
continental,0.78476226,0.42038742
corporation,0.58808184,0.46366075
tv,0.9451002,0.30926383
sale,0.84576607,0.33860803
envisageable,0.8602939,-0.22102232
paiement,0.85612905,0.08288088
gazoduc,0.794228,-0.17976634
neutralité,1.2690533,0.28128257
déception,0.5794872,-0.23534101
royal,0.32167503,0.30823565
périphérie,0.6237783,-0.45623112
problématique,0.9787172,-0.30358553
détérioration,0.6413734,-0.2259491
revue,0.54961294,-0.18125582
hebdomadaire,1.0716846,-0.12991892
migration,0.91244644,-0.17018284
linguistique,0.9317862,-0.50919145
porteur,1.1619066,-0.15886767
ceinture,0.88306075,-0.20877063
brexit,0.58400965,-0.079515964
réticence,0.52705467,0.41064608
froid,0.92113996,0.049756642
volume,0.53881717,0.40027356
immense,0.50026166,-0.1734986
cuisant,0.19192322,-0.3992073
mae,0.929484,-0.24014029
guterres,1.0655966,0.053407952
verrou,0.2263455,-0.21720576
fouet,0.63346803,-0.51506466
convoitise,0.42066354,0.060204774
montpellier,1.0172242,0.08360549
frange,0.40246406,0.13308369
éternel,0.7321727,-0.3651222
pam,0.9384564,0.38307634
collecte,0.4649146,-0.050308842
dr,1.0910535,-0.085936375
maiga,0.598153,-0.38358825
ndiaye,0.9631737,0.45821142
affi,1.0973722,-0.15167522
gain,0.7344267,-0.2333323
nguema,0.3530569,0.6050972
aventure,0.6418658,-0.05937154
auchan,1.1060674,-0.42550194
carrefour,1.1150807,-0.3189042
regroupement,0.61799985,0.100912906
réintégration,0.7976265,-0.20841703
modibo,0.32218266,-0.26762703
aile,0.7362123,-0.47827497
espèce,1.2426997,0.38320932
ferroviaire,0.6666193,0.092370786
chercheur,0.45233124,0.56751037
adversaire,0.9339398,0.34321108
record,1.0624117,0.25065598
kremlin,0.73000854,0.3060226
catastrophique,0.91690135,-0.17236431
hégémonie,0.62010247,0.5164585
koro,1.037582,-0.39365068
inutile,0.6933555,-0.48512784
décennie,0.34407535,-0.15064646
ramadan,0.4249121,-0.064110845
meurtrière,0.44807988,-0.3830438
semblant,1.0402764,0.4681973
amos,1.4802248,0.15276243
raffinerie,0.59834754,0.30410483
dori,0.62729925,-0.79403085
tragique,0.97543335,-0.59696156
yopougon,1.1892403,-0.2686422
exaction,0.2372775,-0.052233707
démobilisation,0.6947737,0.5155958
sauvetage,0.23668176,-0.38834473
anodin,0.82932144,0.039997082
district,0.75361425,-0.16731991
kabylie,0.72356987,-0.17751215
jugement,0.7750671,0.41660058
miningou,0.2769838,-0.39362127
adama,0.7830202,0.32983345
soin,0.17786905,-0.3511927
commercialisation,0.77024364,0.3026613
bonhomme,0.7507923,-0.03478584
lithium,0.64448136,0.48362616
traité,0.46398783,-0.0962134
calibre,0.5089998,-0.17148055
viol,0.96217275,0.07649384
australie,0.53473234,0.22779159
triple,0.3466041,-0.5259276
licence,1.0569237,0.22461422
transaction,1.181249,0.38833404
sûreté,0.9443093,-0.26114574
envie,0.90880734,0.23202278
unesco,1.1038504,0.38593864
fpi,0.62942123,0.14533727
prévision,0.77788925,0.43960944
barry,0.5452887,0.4868596
oligarchie,0.43769273,-0.43819073
portefeuille,0.421799,-0.13018076
chiffre,1.0609957,-0.18643005
kadima,0.59692436,0.5797984
fillon,0.71241826,0.12033329
temporaire,0.9367117,-0.59167826
documentaire,0.87335753,-0.06821239
grain,1.0113003,-0.26989135
trêve,0.39285678,0.5532435
bateau,0.67634434,0.3849106
serval,0.31082776,0.03046982
tigréen,0.49602365,-0.2836553
rêve,0.5668869,-0.116504095
sournois,0.4421376,-0.09102128
échéance,0.37471503,-0.31563154
gratitude,0.6996399,0.2623777
courrier,1.0463463,-0.08313206
tradition,0.7323689,0.33469677
optique,0.4122032,0.12744552
flèche,0.86819583,-0.27640504
noix,0.85061526,-0.110240705
élevage,0.5759642,0.24472825
boni,0.6537544,-0.2643306
admission,0.9385221,-0.32776532
précarré,0.5992794,0.1967235
confession,0.29359674,-0.39214277
résilience,1.0074697,-0.11827721
fallacieux,0.4721713,0.22587384
tableau,0.7055434,-0.17606416
facilité,0.82165563,-0.06458831
gnl,0.5138352,-0.12748317
vicieux,0.13875026,0.0010652367
flanc,0.6001627,-0.0072492543
benjamin,0.71276516,-0.20373487
norvège,1.0724298,0.14695498
professeur,0.91825986,0.25851268
essor,0.76631165,0.3304461
chat,1.0645357,-0.050321918
libanais,0.9847062,-0.08578954
traoré,0.8354875,-0.43673557
solaire,0.70359075,-0.065012224
décentralisation,0.68672776,0.043159377
hôte,0.91938996,-0.2199424
réciproque,1.168549,-0.2043944
soumaïla,1.3316655,-0.12776513
étasunien,0.85605824,0.29733443
décollage,0.8179656,0.15470956
fossé,0.836849,-0.27747437
multilatéralisme,0.7311298,-0.16093884
satellite,0.7260573,0.2092712
doctrine,0.9452907,-0.028479822
hexagone,0.92458886,-0.056636922
spirale,0.6167812,0.28054416
hossein,0.32794353,-0.38721624
acquittement,0.93216276,-0.006158642
tempête,1.0840838,0.41501874
orientation,0.2945026,0.20276682
célèbre,1.2101836,-0.3475322
défaut,0.35674062,-0.43515408
épicentre,0.9013855,0.4176224
zimbabwéen,0.93090075,0.09095962
rome,0.586999,-0.24892208
khalifa,0.8211663,-0.36747432
barre,0.42755044,0.019224366
incursion,0.2158291,-0.5214339
purge,0.8040234,0.41488627
mnangagwa,0.52003735,0.5913746
opératoire,1.1016474,0.18997152
suède,0.51491547,0.32976386
art,0.73208904,0.03276328
dhabi,0.97782844,-0.2498529
ange,0.44008473,0.06392023
progressif,0.8981359,-0.38906845
désolation,0.56051636,0.08914881
annuel,0.7176786,-0.39092648
ismaël,1.1676928,-0.09574117
sombre,0.7336736,0.15196924
poignée,1.1203562,0.24881773
kribi,1.3992752,-0.2885461
requête,0.8132885,-0.029588908
préoccupation,0.7642086,0.5488401
oreille,0.80461067,-0.5094447
stockage,1.1557429,0.1359803
kigali,0.78306913,0.36205113
exogène,0.32514933,-0.06850542
youssouf,0.92576504,0.42553645
infanterie,1.2015005,-0.34443897
ultimatum,0.12940311,-0.30434576
gravité,1.0817269,-0.48264176
seuil,1.2071494,0.16220878
flic,0.4653664,0.47691098
wang,1.0004189,0.55603373
rivalité,1.0850605,-0.3913978
bonheur,0.9069621,-0.527819
réparation,0.61680424,-0.40010288
irrigation,0.7914359,0.48819655
paragraphe,0.27673033,-0.17019747
vigilant,0.34187078,-0.4756868
autoritaire,0.70591086,0.2908536
ousmane,0.65408933,-0.14838193
angleterre,0.6378882,0.08045666
kahimbi,0.6375086,0.14748953
manganèse,1.2879848,0.6207076
vietnam,0.77056193,-0.02257111
coton,0.36659813,-0.17155077
bénéfice,0.9562545,-0.24110484
indice,0.5536158,0.6619668
harcèlement,0.6722715,-0.13233332
couteau,1.0273986,0.21739015
volontaire,0.5954032,-0.56840956
ciblé,0.6386498,0.31501514
huis,0.78386074,-0.19984867
bobi,1.1633852,0.2693471
phare,0.937189,-0.14801891
yoweri,0.87287736,0.0870009
madjoari,0.38748276,0.052412525
identification,0.5795273,-0.29329193
délégué,0.9587656,0.38270918
biarritz,0.2810515,0.42302737
accueil,0.8088481,0.14716488
kagame,0.445316,0.55000997
attribution,0.6817607,0.012481842
tragédie,0.9972795,-0.49417254
usure,0.91629016,-0.1540335
cortège,0.5816132,-0.4414891
saïd,0.6139592,-0.32705507
puits,0.9365729,0.51744795
fbi,0.297672,-0.3789228
exxon,0.87342685,-0.3861039
configuration,0.9489897,0.42131552
guessan,0.4452346,0.52758235
