,V1,V2
muller,0.6356511,0.9810991
fédéral,0.38176942,0.07229754
envie,0.74254775,0.44708318
pacte,0.5371737,0.47022694
viable,0.6713105,0.4270581
défaut,0.4758277,0.57069904
trésor,0.89210236,0.060321815
policier,0.5140203,0.94003546
implantation,0.019677736,0.41537136
evan,0.47840977,1.0202523
protocole,0.6503801,0.3109387
crash,0.42513928,0.29425684
crédible,0.68825424,0.65035844
brut,0.80556035,0.65100527
bruit,0.998572,0.5036392
ingénieur,0.604432,0.5556379
bois,1.1490834,1.1535304
résistance,0.52171844,0.074747995
devoir,0.9231664,0.93439186
religion,0.43885952,0.5204724
optimiste,0.40738842,0.78839535
african,1.1153295,0.54904777
soro,1.0808572,0.77118266
danemark,1.0918354,0.29456684
gauche,0.8918761,0.42038485
gravité,0.70412445,0.7207654
dramatique,0.53870565,0.8646926
bahreïn,0.76301765,0.6684719
kacimi,0.42474863,0.07085712
discret,0.11659586,0.6915253
dignité,0.5318671,0.71756285
anl,0.7125044,0.13217117
cesse,0.61126584,0.2195233
permanence,0.41265908,0.6212803
mirage,1.2236106,0.23385401
ied,0.23337664,0.7949313
assa,1.1479896,0.91351634
gouverneur,0.14960669,0.70803386
douala,0.262434,0.742376
tag,1.4716682,0.6193243
contenu,0.8915225,0.013302807
citoyen,0.7864568,0.55165577
idéologique,0.89292264,0.6885556
évènement,0.64124376,0.73101825
défilé,0.2862256,0.14737348
portée,0.86094856,0.02144017
campement,0.53872156,0.46371895
ultimatum,0.90321755,0.09651354
raisonnable,0.4233103,0.16420063
soulèvement,0.18081687,0.28823152
surprise,1.0503651,0.33559996
préservation,0.3300604,0.7064397
ndadaye,0.55081415,0.2652439
couple,0.81005085,0.34999034
report,0.46982962,0.7804637
ugtt,0.9024549,0.51336354
adolescent,0.87105936,0.4054908
problématique,0.8359129,0.62935835
quinquennat,0.45582512,0.21045159
chancelière,0.4453015,0.023628522
djamena,0.56201166,-0.07551901
tutelle,0.5161,0.59271777
masque,0.7969385,0.5480121
ethnique,0.102353916,0.593645
meurtre,0.9472179,0.6585448
biais,0.9285032,0.49910563
graine,1.1655332,1.0183553
épicentre,0.4005013,0.2699937
somalie,0.44176584,-0.04530157
casablanca,1.0255834,0.24253853
melchior,0.51385105,0.3625305
fmi,0.8116303,0.44707188
foi,0.71719414,0.2997847
peter,0.7812932,0.5402635
oui,0.52173036,0.28405386
précis,0.66045165,0.68514204
convergence,0.70730925,0.7262076
dimension,0.6289884,0.25683418
catastrophe,0.30731177,0.78326905
volet,1.0501803,0.15788345
samaké,1.2069975,1.1363924
garantie,0.42624944,0.37387723
pham,0.44975838,0.808761
khaled,0.42819282,0.50105083
achille,1.1610221,0.13330565
américaine,0.25500605,0.54467463
éd,0.145842,-0.036984656
détérioration,-0.087384954,0.2522815
coton,0.6380044,0.5597273
idéologie,0.64184546,0.94162965
urgent,1.0409391,0.08089214
épisode,1.0302182,-0.016955845
george,0.7489237,0.6609026
covid,0.5769606,0.15471157
armement,0.70243734,0.6631955
calme,0.07784726,0.12489555
mnla,0.1271041,0.5769071
vieux,0.5392268,0.0347943
bruxelles,0.84762937,0.44367608
patrice,0.74039906,0.71628976
chérif,0.29900765,0.77318907
manager,0.71885955,0.5776173
pologne,0.49485925,0.61356616
gazier,0.1819954,0.9641257
fléau,0.6027437,-0.045717657
aune,0.6891657,0.6321141
didier,0.4558046,0.7115448
secte,-0.012907785,0.8522425
rare,0.89635205,0.47432032
facto,0.2039578,0.4004415
kamikaze,0.5693058,0.49254334
communautaire,1.0270836,0.24891052
culte,0.19561681,0.008028188
éducatif,0.40671486,0.36708793
brésil,0.5354258,0.38407347
espagnol,1.1262642,0.4443969
verdict,1.1366973,0.74406004
harcèlement,0.22327222,0.25957146
colonisateur,0.34946185,0.22535954
racisme,0.49476972,0.78412265
maman,0.48281732,0.7745706
drapeau,0.4540974,0.15484121
considérable,0.67075586,0.49325332
irini,0.3725577,0.26137477
abri,0.2808693,0.6446812
susceptible,0.17358594,-0.014262731
islamisme,0.09898408,0.8449488
progression,0.5555301,0.6496447
pr,1.0513479,0.067713976
unanimité,0.6002656,0.41270795
mixte,0.9726914,0.37599456
ghanéen,1.0931875,0.17135647
rive,1.0604042,0.85097456
informel,0.65979856,0.65555495
djamila,0.75283504,0.38721395
ferdiani,0.7641016,0.43473834
juriste,0.50485736,0.73593086
repli,0.7451133,0.23992033
plainte,0.8188229,0.47358635
reggae,1.3349338,0.48788938
leone,0.45255443,0.3600245
défiance,0.7070958,0.07194558
médecine,1.065145,0.30284277
définitif,0.79494995,0.48383817
taille,0.9263415,0.17146611
beach,0.6330756,0.6798376
résilience,0.4416692,0.7599099
signal,0.38578752,0.6035282
terrestre,0.5613639,0.40026173
habitude,0.8383443,0.38835993
matinée,0.29092854,-0.02169784
commentaire,0.59016585,0.6867344
adnane,0.20561312,0.81873167
soudanais,0.89290494,0.32489905
prestigieux,0.67122126,0.69746566
concertation,0.16750886,0.46946156
pascal,0.7309883,0.6834644
multiplication,0.62182605,0.53726625
agression,0.6038411,0.2302523
instrumentalisation,1.0455824,0.068902165
avènement,0.5981086,0.38041255
bertrand,0.94042474,0.08378562
annabi,1.0056765,0.63354397
pénal,0.45553973,0.008354697
ressentiment,0.23836526,0.70108074
transhumance,0.00976272,0.6397673
prisonnier,0.3240115,-0.10875669
acquis,0.37055016,0.8195506
architecture,0.37886792,0.73561907
audition,0.17290701,0.0148532055
poudre,0.4817363,0.5287551
somme,0.4473755,0.032597482
aliou,0.028131321,0.30495125
rep,0.96165794,0.050739117
alternative,0.50695103,0.6300144
anglophone,0.6477264,-0.08391191
notoriété,0.9374674,0.022809992
meurtrière,0.48721194,0.6550329
médiateur,0.7982806,0.6292639
barbry,1.0277678,0.65275395
mokhtar,0.16398107,0.78203905
ambition,0.2322424,0.19544981
profil,0.7287056,-0.060641196
hub,0.35823166,0.23944792
moustapha,0.7811454,0.6937153
garçon,0.7596437,0.71599853
quinzaine,0.41886565,0.5564631
scolaire,0.40792203,0.43956384
empire,0.4205024,0.6087987
présentation,0.86851704,0.5373822
référendum,0.33434567,0.49530342
gadio,0.9132856,0.11401961
opep,0.38650563,0.33876145
contagion,0.15971206,0.8102915
béninois,0.6662942,0.66173583
téléphonique,0.9793034,-0.12637182
continuité,0.45889685,-0.045935307
nouvelle,0.32036614,0.046648946
énième,0.8286816,0.5466127
magazine,0.115719296,0.7242095
inédit,0.6187666,0.45372003
humain,0.3360322,0.23453617
médical,0.7157103,0.9848771
assane,0.8498532,0.30933434
ortm,0.9115604,0.5461451
apaisement,0.51050246,0.8769612
sévaré,0.31138337,0.73541355
revendication,0.36829016,0.08509214
kouré,0.3337087,0.32074693
suède,0.67972195,0.50512695
zéro,0.72986287,0.55348504
fakoly,0.8399579,0.83366543
témoignage,0.5533822,0.48947915
tristesse,0.3275292,0.18540403
écart,0.36510807,0.23252402
clinique,0.6390703,0.4934253
légalité,0.19282751,0.73316705
bloc,0.57923895,0.31571752
hafid,0.2792361,0.111142084
propagande,0.45763814,0.03522535
fondement,0.4125899,-0.037433222
mrc,0.2127189,-0.095226824
destin,0.77638745,0.13199857
meurtrier,0.026326532,0.5888572
métier,0.26412666,0.3842894
mondialisation,0.8763134,0.15233237
insurrection,0.17303503,0.07540175
kinda,0.6438049,0.6268693
ige,0.60702366,0.36733952
vitesse,0.8915742,0.28752577
ibrahima,0.87591326,0.6519596
redistribution,0.71329194,0.74794424
commercial,0.24319027,0.5526066
normalisation,0.9267383,0.2800828
minorité,0.12797523,0.28796345
genève,0.31076095,0.2384223
star,0.64401966,0.85948235
jordanie,0.5303344,0.64588726
rdc,0.3307432,0.8046978
inconnu,0.39609423,0.08309825
joe,0.3790816,0.09184694
parquet,0.52481437,0.561977
chanteur,0.8757233,0.5553356
mérite,0.6290522,0.17892356
île,0.67079324,0.45131442
cacao,0.81148374,0.5824377
baule,0.57517886,0.5831667
instrument,0.26451504,0.18438004
accueil,0.27076432,0.38718846
score,0.31968918,0.20854422
instruction,0.8219941,0.6402738
africom,-0.09519211,0.3714304
trading,0.83963984,0.60448885
millier,0.41934773,0.9438503
lounnas,1.218116,0.4481323
laïchoubi,0.36519432,-0.28301266
consultation,0.30175516,0.35449138
spoutnik,0.9086979,0.48450112
gnl,0.19007008,0.70241475
consommateur,0.17940821,0.7980705
fact,0.68447727,0.039883617
terrible,0.56021005,0.71027577
news,0.49214718,0.20637333
prêcheur,1.0538069,0.48712075
modernisation,0.98071015,-0.13238917
expulsion,0.37201226,0.6969064
ouvrage,0.5793788,0.3287395
spirale,0.09261242,0.058778252
sillage,0.2634275,0.91939056
puissant,0.47644237,-0.000865745
liberia,0.9100638,0.18722719
exclusion,0.32166532,0.262772
blasco,0.6757923,0.17174542
alimentation,0.441595,0.13229865
abolition,1.08296,0.7819374
keita,0.5720376,-0.07950373
perception,0.82752275,0.56592005
fracture,0.4176514,0.2055019
ndlr,0.412487,0.48731217
âme,0.21890806,0.14249988
observation,0.9638583,0.25499004
saint,0.9630708,0.42614976
mémorandum,0.181864,0.047232166
salah,0.4608773,0.5165415
coordinateur,0.35506323,0.1164377
limité,0.15873308,0.6840676
pen,0.3376704,0.5219566
retard,0.4093889,-0.06905363
khady,0.6309942,0.4801864
enlèvement,0.6771624,-0.03491022
primaire,0.29745618,0.034196608
contamination,0.61050594,0.08355767
génie,0.5479326,0.5302759
filière,0.8584087,0.5770683
maximum,0.5348615,0.5073761
limite,0.30921814,0.10364049
sawadogo,0.8027159,0.06349057
gouvernemental,-0.02384127,0.45342946
mediapart,0.81246066,0.22594996
trimestre,0.5777801,0.11123186
bilatéral,0.40226465,-0.02033934
bourita,0.2575353,-0.044845033
livraison,0.35831586,0.8957843
moderne,1.0300723,0.3096246
benyahia,0.25263467,0.648205
del,0.65709335,0.22456881
outil,0.66622734,0.43445507
satellite,0.48435318,0.21998365
dgsi,1.0784343,0.8077142
lance,0.2791422,0.23079298
sokolo,0.55336213,0.39951906
jah,0.3790495,1.030606
dièye,0.14310749,0.53302205
orbite,1.2064676,0.62149644
emprisonnement,0.80894107,0.26036283
spectre,-0.02689186,0.4257022
wilaya,0.40696514,-0.15999238
convocation,0.7569217,0.037214793
catégorique,0.7467027,0.074257575
concentration,0.1515376,0.075540766
rien,0.9027126,0.18407454
pape,0.839665,0.32666624
sorcellerie,1.1306924,0.8010182
alarmant,0.8241482,0.65106636
escalade,0.13329268,-0.06750701
venue,0.27814385,0.41461655
extension,0.79518926,0.6471123
inflation,0.4305227,0.6336504
von,0.5741796,0.24644879
tiken,1.0846328,0.11286322
annulation,0.62219197,0.17294106
liaison,0.856,0.07633057
invasion,0.73698884,0.1591982
catégorie,1.038519,0.1706337
mari,0.921089,0.68321186
malick,0.84038365,0.050584987
alex,0.8316289,0.3959354
adresse,0.83100027,0.10363958
apport,0.56809765,0.21157618
tableau,0.90589774,0.13054234
uni,0.43165377,0.3616169
conviction,0.13805373,0.82711816
malade,0.49599454,0.7626565
change,0.37729517,0.59388375
invité,0.67244333,0.84443814
fameux,0.20775057,0.8180048
concurrence,0.88581,0.38397405
bintou,1.08413,0.7370063
with,0.7390192,0.18764319
sonnette,0.57231134,0.40394038
derrar,0.6780823,0.7184386
confirmation,0.23280665,0.5186741
sidiki,0.120159656,0.32285583
antenne,0.18653673,0.70369583
bordeaux,0.35102105,0.319752
ansar,0.94861794,0.049479496
radical,0.42390546,0.18200673
acceptable,0.4133294,0.0431624
pékin,0.16926777,0.8427198
justin,0.25795996,0.794716
témoin,0.46657202,0.43852088
soum,0.56607133,-0.0755352
chaotique,0.1216841,-0.11331183
émir,0.09716957,0.21995565
installation,0.2903438,0.3957194
foyer,0.5886013,0.014295983
désordre,0.44783753,0.36924198
abdel,0.36828586,0.21289377
course,0.27756867,-0.05501876
aziz,0.28136867,0.11858683
makaveli,0.9655014,0.14550391
tribu,0.39959207,0.7235687
faillite,0.8455375,0.026223432
paradigme,0.7559933,-0.065919265
popularité,0.5099202,0.73151016
léger,0.4582328,0.9628865
qaeda,0.6502516,0.7101587
goût,1.0096529,0.07660449
bouaré,0.6234663,0.26018766
épreuve,0.61515796,0.12293229
yahya,0.70515245,0.029821564
tribut,0.3425715,0.29128736
solidaire,0.7617665,-0.17314848
peul,0.32644612,0.7253172
évacuation,0.91229683,0.28352776
physique,0.7143866,0.17230959
founè,1.0122066,0.2240095
balle,0.12758672,0.41811696
montant,0.44976822,0.5864637
djibouti,0.06952585,0.57751834
motif,0.58601284,0.040772926
souffle,0.41332543,0.5745991
profond,0.20463617,0.44214764
leyen,0.8976328,0.6246171
kabylie,0.560807,0.7021808
renaissance,0.6799236,0.42875952
saoudite,0.9661144,0.043280818
coran,0.9333022,0.59946346
gallagher,0.2642633,0.14578621
nasr,0.7375694,0.63245624
calibre,0.5570867,0.81387955
guerrier,0.52426887,0.48543003
soumaré,0.79795724,-0.059172425
dépêche,0.9000587,-0.20919898
locataire,0.6971591,0.73015815
cocaïne,0.29415417,-0.1256248
déjeuner,0.80944383,-0.049586583
menu,0.1063235,0.32761806
bleu,0.09588186,0.7584692
trouble,0.85330975,0.4021822
takouba,0.62923014,0.70231515
proposition,0.6191607,0.4766464
mouvance,0.5642167,0.56971335
universel,0.5813714,0.51134074
interpellation,0.15093279,0.76368433
habitant,0.72774327,0.6809458
fleuve,0.023087934,0.19778246
poing,0.40053895,0.5369061
fidèle,0.14569888,0.41538298
comparaison,0.687044,0.7629572
noël,0.33583444,0.42718244
rapatriement,0.8402867,0.3015604
alignement,0.4025782,-0.2425992
législatif,0.43857047,0.49528387
surprenant,0.60318387,-0.16348949
sérénité,0.21038333,0.42119393
mobilité,0.69606054,0.19313395
statistique,0.61293703,0.36450842
ega,-0.10238946,0.76305676
flotte,0.19585088,0.20423171
sphère,0.8160997,0.28204265
courageux,0.087268166,0.3549183
cnrd,0.28526697,-0.0497818
stable,0.052873217,0.5683936
intense,0.13817246,0.6277823
frégate,0.24628729,0.6965394
entrepreneuriat,0.6481348,0.31470138
devise,0.7271166,-0.14202406
réhabilitation,0.6818446,0.30456534
rebelle,0.15182598,-0.02310071
miracle,0.7514291,0.11828335
sauvetage,0.79418385,-0.07716886
bouclier,0.72329223,0.316724
terreur,0.22371335,0.24317533
trajectoire,0.08653577,0.24753201
kalachnikov,0.50826365,0.3359301
séance,0.29664886,-0.07450799
ghazouani,0.6670482,0.23968567
déroulement,0.7474574,0.4634194
guterrez,0.85480344,0.08954427
chauffeur,0.08828264,0.41895774
égyptien,0.0023527027,0.6471109
dogme,0.8333632,0.3225634
mutualisation,0.7278487,0.7447784
sylla,0.78572464,0.619829
intéressant,1.0352249,0.44955376
guirassy,0.097512096,-0.092069276
philosophie,0.40602586,0.2925899
pilar,0.9360671,-0.041716773
écho,0.31734118,0.7815997
migration,0.43790275,-0.101308115
degré,0.5179802,0.0018674217
steven,0.27803084,0.06766411
bankass,0.41623378,0.66321796
douleur,0.59405065,0.7811921
adhésion,0.8248212,0.4624207
délivrance,0.35963175,0.7362948
jordanov,0.50091034,0.45020673
acquisition,0.91471976,0.7611669
floyd,0.28798667,-0.027799636
conversation,0.8240423,0.11391046
rangel,0.31187114,0.7613161
réinsertion,0.86168873,0.60094047
gérard,0.6834308,0.9209924
cheffe,0.7934915,0.5872434
ravitaillement,0.99257994,0.102489054
potable,0.52512485,0.2851662
relais,0.7359807,0.7590002
inserm,0.6926723,0.51636595
traité,0.85928106,0.67697716
rédacteur,0.43707266,-0.16434702
héritage,0.32465395,0.7222727
dandjinou,0.014852937,0.27287027
maîtrise,0.75023246,0.072178826
taama,0.94406694,0.40059236
équivalent,0.5524428,0.7290737
renouveau,0.4653641,0.35775855
inefficace,-0.07840244,0.77687544
pont,0.028302843,0.8244377
évidence,0.70059043,0.30386353
équitable,0.00043361328,0.68902826
montagne,0.39409643,0.6441077
pré,0.27394605,0.068880156
antoine,0.5265769,-0.051614493
professionnel,0.35560003,-0.04652689
riadh,0.69767433,0.302487
carré,0.29984042,0.5198259
supériorité,0.2358957,-0.09145973
tanger,0.7484697,0.1185609
merah,0.8366688,1.0774864
major,0.2013294,0.5509452
similaire,0.7898294,0.2158689
congrès,0.38473397,0.8805764
kananura,0.44742763,0.26444048
distinction,0.7068919,0.21300656
injuste,0.71067804,0.19217291
mandela,0.5020174,0.09692338
navire,0.4894814,0.57880366
peskov,0.17064798,0.25504124
sacrifice,-0.023825351,0.39624342
déclenchement,0.4893779,0.4243298
nialbé,0.49503934,0.27697682
décollage,0.7588375,0.42221135
saïd,0.7200947,0.10283465
optique,0.21060595,0.105444245
massif,-0.13416643,-0.18794063
belmokhtar,0.55804884,0.5947337
exigence,0.40254492,-0.029598378
médecin,0.20898813,0.5645057
sem,0.005928406,0.55757624
détail,0.7249256,0.62328297
diouf,0.17011172,0.49000558
doyen,0.3950732,0.89083034
canon,0.701131,0.50856125
jocelyn,0.74626577,0.24736294
sikasso,0.6818095,0.11491285
minimum,0.75361514,-0.13574333
blinken,0.8341935,0.30859497
hostile,0.13820973,0.3017696
domination,0.32170832,0.22705126
enveloppe,0.4600435,-0.09981172
uma,0.20235994,0.08065705
individu,0.3559514,0.34680295
enseignant,0.87664187,0.15170051
répétition,0.29831183,0.17899686
faki,0.46431103,0.13797225
étiquette,0.39863372,0.13831666
tarek,0.80636376,-0.0923022
agadez,-0.073205896,0.6903202
concrétisation,0.12520848,0.4440684
impératif,0.42622775,0.7713729
demi,0.6085845,0.41004312
pareil,0.44199413,0.34992278
benghazi,0.54098576,0.19062886
révolte,0.5783614,0.6539394
révision,0.77261186,0.2445797
mélenchon,0.42822233,0.6205055
minusca,0.11775944,0.29428217
précision,0.4027324,0.7139385
bus,0.06453938,0.5124339
sélection,0.93530667,0.21584006
capitaine,-0.059666652,-0.12677164
john,0.49241105,0.03888114
croissant,0.92317855,0.34679016
souci,0.8180632,0.26800752
khalil,0.008203063,-0.036099672
égide,0.38883197,0.047095962
pause,0.85574865,0.22633965
précarité,0.20675875,0.34298643
définition,0.2592458,0.059448034
fille,0.3903998,0.35627958
connaisseur,0.3480267,0.43526426
mire,0.8001126,0.65239155
résolument,0.77200866,0.36089534
semestre,0.066355996,0.76796436
idéal,0.465852,0.61175
grossesse,0.52967006,0.70933264
tentation,0.8578105,0.06822038
caserne,0.22642921,0.37313187
artisanal,0.44517043,-0.14993083
inadmissible,0.55682975,0.4172769
âgé,0.5301426,0.24334925
hasard,0.3464699,0.8977351
grèce,0.10302217,0.032254297
remplacement,0.52003974,-0.17095818
malaise,0.3203994,0.29147944
empêchement,0.26196402,-0.07575936
décompte,0.41613778,0.255596
baptiste,0.6749949,0.3120574
instance,0.91381615,-0.071059875
amnesty,0.69273525,0.02408229
thèse,0.58095413,0.0042140535
ethiopian,0.69620687,0.2484563
moral,0.21794833,0.7598384
laiterie,0.8329483,0.5079382
visible,0.08461082,0.5546926
déficit,0.2210758,0.30846414
prudence,0.12129149,0.09006447
senghor,0.4528858,0.052459285
visioconférence,0.27347615,0.40391126
mod,0.37306535,0.35959953
ifrane,0.31075472,-0.18892507
enregistrement,0.013494975,0.44372034
investigation,0.60316634,0.30001685
zimbabwe,0.31198925,0.5844294
akhawayn,0.52746487,-0.22827618
endettement,0.7623567,0.64507866
norvège,0.39841327,0.5125899
huyghe,1.0405622,0.3211159
froid,0.47774458,0.17075756
attachement,0.7386342,0.6402487
édifice,0.5888474,0.11951128
méfiance,0.39297545,0.13505673
hostilité,-0.03794357,0.70088315
importation,0.4837899,0.28847757
effondrement,0.9698651,-0.033098858
observatoire,0.77597266,0.007922476
hygiène,0.14630328,0.49926072
bambara,0.41357663,0.24655437
antimissile,0.37362966,0.31627244
élu,0.32465243,0.12853949
coordonnateur,0.90858907,0.76872665
ii,0.69590604,0.4956044
tampon,0.14123097,0.74670315
cap,0.1641123,0.5405453
secrétariat,0.8351774,0.5807988
hiérarchie,0.49145117,0.6467794
hippolyte,0.86399156,0.14614986
gerry,0.54874575,0.65066504
artisanat,0.745746,0.30660528
davido,0.8135521,-0.006042272
républicain,0.047590613,0.07452594
sensible,0.018557504,0.20891547
raoult,0.23137219,0.20117797
préfet,0.70755714,0.7135545
us,0.84111726,0.43270934
serma,0.22386356,0.4339988
pièce,0.45695075,-0.0042108833
formidable,0.70620203,-0.21059884
sy,0.45843253,0.05082096
angola,0.16019629,0.3227848
jhinaoui,0.08584008,0.7280805
chouala,0.07839117,-0.13400228
yuriko,0.6180086,0.52646613
zircon,0.6902778,0.51404494
kaboul,0.11460664,-0.057843365
portrait,0.5460879,0.75388384
kodheli,-0.059475455,0.090783775
brazzaville,0.34015065,0.55530995
margarita,-0.03867552,-0.053684253
casque,0.38652378,0.47188705
saran,0.6982575,0.5091765
féminin,0.21307299,0.80626816
gyllensporre,0.23075998,0.103576794
joie,0.08784092,0.055580296
presidence,0.86110646,0.42728528
cmt,-0.08607455,0.36452845
réengagement,-0.104858845,-0.21531847
wagner,0.5033691,0.35621646
épouse,0.6107616,0.79712427
dépouille,0.94214034,-0.01579879
équipement,0.4991861,0.35378233
gerd,0.531625,0.73420495
raid,0.055541236,0.26146704
maiga,0.3564919,0.5734179
sommeil,0.27752066,0.6219938
transatlantique,0.36058486,0.007170569
internationale,0.022592284,0.118315436
thierry,0.9058875,0.04349022
regret,0.18085426,0.6870757
aveu,0.13080902,0.45855236
mécontentement,0.6681559,-0.11311095
quasi,0.37882805,0.13550976
étage,0.80556405,0.08860632
communautarisme,0.29408425,0.8743769
assimilation,0.12995273,0.72254497
téra,-0.028251944,0.7027545
exposition,0.5044135,0.07511281
refuge,0.32220212,0.14287858
sangaré,0.273213,0.21535864
makon,0.16416495,0.111551315
nguema,0.2301603,0.71718735
obiang,0.68140244,0.27597558
guyane,0.36681756,0.65765995
périple,0.04203924,0.41800615
sondage,0.5167368,0.15188907
cathédrale,0.319997,-0.01602921
karfa,0.13957538,0.7772002
normandie,0.69704,0.3772071
exact,0.89995193,-0.10636621
redressement,0.49307728,0.26639232
armed,0.09538513,-0.030394802
location,0.98728514,0.32579696
kabore,0.02185136,0.77388304
fatoumata,0.20908134,0.18295586
touristique,0.52592254,0.027533824
fatou,0.09248146,0.107503295
asl,-0.081159286,0.38728738
passager,0.17789833,0.25242248
circonstance,0.6603459,0.25623766
kebbab,1.1977866,0.89891577
séparatisme,0.35355446,0.20533226
areva,0.32796383,0.60810685
fonctionnaire,0.7466118,0.12734891
neutralité,0.41544244,0.2001021
proportion,0.40742338,-0.08129706
fatick,0.44372886,-0.08117747
réchauffement,0.3857357,0.2989882
ère,0.6800281,0.19391102
barbare,0.6314378,-0.0661207
linda,1.2536608,0.54240054
infrastructure,0.47991893,0.48980683
chouiter,0.39663306,0.3987042
solaire,0.645776,-0.054540128
fake,0.38434115,0.20482782
désinformation,0.036040787,0.48957166
fattah,0.7589119,0.25945553
télé,0.8924837,0.25806472
mitrailleur,0.6924959,0.80529207
bouamama,-0.10299856,-0.16491848
maillon,0.6492842,-0.0368437
ghislaine,0.7874089,0.49893275
mark,-0.072841756,0.64639556
mieux,0.82430595,0.059096098
affirmation,-0.022142205,-0.19548477
ocde,0.59820056,0.609311
bah,0.27641305,0.3761899
indifférence,0.0010117774,0.04781762
jigi,0.5376888,-0.21575989
lrem,0.052565966,0.3889159
mehdi,0.09524401,-0.025826804
initial,0.50123537,0.6030305
autonome,0.035211563,0.6793868
mamady,0.7390615,0.45574528
bel,0.17169154,0.6912651
tollé,0.07218109,0.09446007
tort,0.65927976,0.007549245
minute,0.03018632,0.4582897
suédois,0.84788907,0.06976166
coin,0.124547295,0.39881966
consortium,0.4615363,-0.1343966
jugement,0.68655944,0.04989736
clan,0.6538622,0.4815463
délinquance,0.7943854,0.64052206
capital,0.6541069,-0.19708157
proche,0.3837974,0.16484581
prolongation,0.48915866,0.74421686
amical,0.5756806,-0.20158635
indigne,0.94958425,0.2523437
élaboration,0.40892008,0.5256334
fadel,0.031421304,0.1936794
bill,0.4886315,0.58483166
historien,0.6873373,0.23752521
watch,-0.02448803,0.07356104
déradicalisation,0.8326096,-0.11937761
adrar,0.9452895,0.35371998
bénéfice,0.34892404,0.764314
couverture,0.70651543,0.6201619
transmission,0.7815634,-0.25379178
absolu,0.88903946,-0.098765455
carburant,0.12924759,-0.11473197
billet,0.64779544,0.73189366
olympio,0.15618902,0.17309032
volontaire,0.49036172,0.20309487
onde,0.21891573,0.4215997
enfance,0.60834086,0.12423883
amont,0.4146279,0.26283807
concept,0.2971373,0.5426871
télécommunications,0.7341267,0.6206099
taleb,0.0010636506,-0.109792106
terreau,-0.16673456,-0.020598385
reconstruction,0.554884,-0.017090637
versement,0.34417024,0.57499975
persistance,0.5909877,0.3807314
ramdane,0.8268146,0.65163016
hamlat,0.36760885,0.05352751
koglweogos,0.2564842,0.62309253
califat,0.6720044,0.05926784
fusil,1.2010193,0.65046227
désaccord,0.48346728,-0.12108513
cycle,0.58103585,0.2737864
prioritaire,-0.073758386,0.56832653
acled,-0.0226461,0.016702043
ancrage,0.37940526,0.6587711
protestation,0.34039342,0.6886648
énergétique,0.6437871,0.4704451
parapluie,0.016709123,0.52888936
autonomisation,-0.006189134,0.10687765
partition,0.59385234,-0.20559692
colonialisme,0.6050511,0.10249381
sabri,0.36414975,-0.099325255
nigérian,0.013359795,0.1239784
manifeste,0.7573406,0.482788
influent,-0.07917942,-0.031996015
explicite,0.49182355,-0.16211596
exportation,0.6508865,0.5516556
chapitre,-0.007883636,0.8171152
maghrébin,0.71077305,0.09928553
plaisir,0.46434808,0.017962152
révélateur,0.59087425,0.6265483
promesse,0.5982295,-0.15846913
strict,0.5391461,0.068765365
pivot,0.21564351,0.49755287
khartoum,0.4716428,0.48659894
angela,0.036442976,0.57114804
blida,0.18755002,0.19279638
piège,0.38944772,0.36977112
kako,0.7697617,0.059540033
blessé,0.6051794,0.6633334
garsi,0.08855956,0.5566494
escadron,-0.115823016,0.7213592
senegal,0.64893836,0.5788931
genou,0.54651695,0.42195
huis,0.07596839,-0.10491358
poche,0.2724993,0.36149243
congolais,0.46541482,-0.014555387
conquête,0.15555556,0.71941686
écoute,0.90992874,0.6445987
agent,0.43773338,0.4957798
pragmatique,-0.021197988,0.64501816
régulation,0.2838465,0.5666251
décentralisation,0.06380536,0.11314986
tabou,0.5721696,0.465164
intensité,0.23498534,0.06894188
collègue,0.5456421,-0.1547827
darfour,0.6289998,0.5281947
exaspération,0.24662411,0.056219675
seal,0.06400284,0.27412874
bissau,0.57676464,0.19748057
homicide,0.22453353,0.86771417
opex,0.12067368,0.66554236
majoritaire,0.6870162,0.28419393
vulnérabilité,0.008435327,0.62319356
ambiance,0.35601318,0.21884389
secours,0.7720427,-0.19456314
droukdal,-0.054235708,-0.018623399
échiquier,0.500003,0.34871197
avertissement,0.16550565,0.14983593
sabre,0.72353756,0.69448084
stand,0.8513961,0.27656296
pavillon,0.78487706,0.5096324
programmation,0.3357286,0.4476028
refondation,0.2994297,0.2044962
ndaw,0.06093875,-0.12828375
panafricain,0.7768007,-0.014697473
personnage,0.51158535,0.21414496
délétère,0.21666881,-0.011825548
règne,0.5700814,0.032502092
jemal,0.037072793,0.12998097
bouvier,0.6293725,0.6117706
mimi,0.14101095,0.56700903
youcef,0.22822157,0.19464391
khelifi,0.15304272,0.061110973
pavé,0.8206455,-0.16546825
magistrat,0.13364297,-0.11455539
oubaida,1.0539787,0.25702825
d,0.568709,-0.030438647
anonyme,0.31617483,0.26243895
soin,0.24386336,-0.07883748
brigadier,0.06095408,0.4180433
mitrailleuse,0.2153191,0.56622976
utilité,0.36260268,0.7435523
gratitude,0.33118832,0.57648677
djossou,0.28619358,0.02117174
lieutenant,0.6944228,0.327938
brigitte,0.366071,0.26694515
placement,0.94915295,-0.08720225
tragique,0.054982193,0.20315641
abid,0.50259453,0.804954
