,V1,V2
consentement,1.1490375,1.1643757
incitation,0.6289408,0.8131412
baloch,0.98817414,0.6926491
légal,0.4729769,0.6428808
espionnage,0.69252276,0.9229085
arnault,0.8020986,0.40481138
canon,0.75350034,1.0196054
karima,0.5298958,0.7913157
inflation,0.31734353,0.8316892
terrible,1.1846269,0.57017857
volume,0.86439556,0.8212852
bulgarie,0.7765809,0.27872223
immobilier,0.6916943,0.3942195
personnage,0.63538647,0.96011996
consultation,0.4774887,0.9612216
thèse,0.7053554,0.7159413
hiérarchie,0.6770304,0.3139898
manifestant,0.29504725,0.9455037
meeting,0.14437217,0.70317364
essayiste,0.9833522,0.5219954
fed,0.5335088,0.28740665
cycle,0.3153828,0.60170263
richard,0.995187,0.16017087
aeroflot,0.43584213,0.888903
lagarde,1.2106574,1.1649987
convention,0.15915243,0.8558865
idlib,0.40379027,0.9442992
embargo,0.92517793,0.33441022
amélioration,1.0355668,0.19393161
apple,1.022054,0.9259888
chérifien,0.8127968,0.8061988
lit,0.7501608,0.97698396
soixantaine,0.3598413,0.22654276
damas,0.82329094,0.14613888
étudiant,0.76980036,0.7712227
catherine,1.1433424,0.31170192
tranche,0.62642354,0.5031813
empire,0.4981912,0.67542267
fresque,0.78489935,0.2938043
fédéral,0.48410702,0.8710214
yannick,0.848046,0.7285869
ndiaye,1.0387954,0.7151975
fabrication,0.49860248,0.83337027
soleil,1.1543168,0.8167047
barre,0.696132,0.3483605
conjoint,1.0410599,0.76275957
supplémentaire,0.27241877,0.20928529
fameux,0.6853486,0.2467906
quinzaine,0.87369883,0.20363858
détermination,0.43089423,0.6845739
rouen,0.7928952,0.6785014
rapprochement,0.26287627,0.86159045
minimum,0.9892639,0.82535696
unanimité,1.0800111,0.69968337
moral,0.9623412,1.021156
intervenant,0.75717306,0.63737124
von,0.97373086,0.36295524
leyen,1.1975181,0.5314482
blocage,0.5143217,0.48906788
radicalisation,1.0451891,0.66068834
matignon,0.67686725,0.47781587
inadmissible,0.4781436,0.53298634
crs,0.43152362,0.46231696
protassevitch,0.78863835,0.97135925
csa,0.67052895,0.8761115
signal,0.7812081,0.47819713
fumée,0.32422912,0.8751652
parcours,0.8881343,0.18705517
cap,0.7339502,0.9594995
cinéma,0.47712964,0.48954973
café,0.57045865,1.1197784
structure,0.5569669,0.81122446
départemental,1.158587,0.12876166
orientation,0.044916883,0.67885655
théorie,0.4121884,0.26270512
alarme,0.3948536,0.77988243
quart,0.7661838,0.7957733
pentagone,0.531126,0.9843243
cocaïne,1.2165731,0.37453336
drôme,1.1553012,0.33513367
quantité,0.68571144,0.7489534
mieux,0.8525734,0.6047157
contrainte,0.84376657,0.7281288
allusion,0.22469196,0.41760188
hospitalisation,0.31858256,0.8528758
infraction,0.6132006,0.18737157
temporaire,0.9518062,0.5582257
indépendant,0.5766878,0.65632135
bar,0.5243177,1.1702813
protestation,0.40181768,0.5523202
heureux,0.31448022,0.71063316
collon,0.28983405,1.0108744
municipal,0.82327473,0.19829255
bonheur,1.0556163,1.0142604
honte,0.24069141,0.8449006
chrétien,0.620154,1.3226835
adresse,0.8960381,0.52840555
barcelone,0.5340595,0.794462
opérationnel,0.60088474,0.5831431
représentation,1.085276,0.39797974
artistique,0.2945067,0.33727816
amitié,0.59842753,0.6891758
agenda,0.661392,0.47572193
mail,1.2589078,0.7191836
d,0.9795741,0.80471545
dorion,0.43856025,0.660588
tayyip,0.29675317,0.28045067
bande,0.67829776,1.0521079
bhl,0.56564635,1.0657139
levier,0.52300775,0.30118752
invité,0.7967926,0.75286067
udmf,0.6750127,0.543069
intégralité,0.30697924,0.65521157
bolton,0.76524323,0.60346097
colonel,0.07073569,0.8683382
dépôt,0.8216175,0.93583125
camion,1.2318323,0.32638064
indispensable,0.86434394,0.81195736
considérable,0.8772427,0.36238486
sursis,1.13179,0.25003567
biais,1.0148652,0.93384403
lion,0.6143469,0.9303433
palantir,1.1757885,0.8562219
faa,0.8631153,0.45758942
bobrovitchexposition,0.5986409,1.1975659
restriction,0.7785095,0.25646067
limité,0.6608541,0.5886434
réunification,0.6688952,0.22814217
élisabeth,0.45956904,0.67974627
écho,0.93373835,0.3316344
albanais,0.9293781,0.33919153
loukachenko,0.7107376,0.5204987
beauvau,0.81728184,0.18054277
affirmation,0.5072042,0.8101256
jeffrey,0.55105996,0.98612714
daniel,0.35243797,0.80667716
vin,0.7451064,0.7041153
rétablissement,0.73938775,0.41263434
mulhouse,0.34599867,0.20477337
pascal,0.71927345,0.8193493
tchumtchoua,-0.024516895,0.9845143
symbolique,0.84674734,0.3082017
représentatif,0.46854797,0.68139595
beau,0.33203572,0.74726176
commémoration,0.76511025,0.73865575
énorme,0.7825553,0.6726293
arsenal,0.651476,0.3112007
précision,1.1238981,0.30743226
cannabis,0.5036901,0.37072966
durable,0.9987147,0.29699716
faillite,0.73928636,0.58084685
vélo,0.502576,0.26405263
havre,0.3448497,0.7809743
drone,0.13540141,0.9222196
prudent,0.51927394,0.07254802
humain,0.32076854,0.98008865
peinture,0.5404813,0.8605609
argentine,0.29488313,0.18710023
bénin,0.4074827,0.65567994
trésor,0.39100623,0.14646025
assurance,0.34625778,0.6928176
doctrine,0.8774464,-0.04378476
réflexion,0.394215,0.7039687
minorité,0.9265339,0.2896721
avertissement,0.9618373,0.087065004
transdev,1.0784942,1.2751842
star,1.0758176,1.0141784
hervé,0.9416455,0.603586
offre,0.55692697,1.1124101
foot,0.37342682,0.41141608
universitaire,1.0277143,0.21487437
huile,0.5731343,0.61589277
norvège,0.7628048,0.84586966
approvisionnement,0.78255695,0.90104437
sibeth,0.42157334,0.7735561
unef,0.5171242,0.7313942
patient,0.24096836,0.6183949
déclin,0.89180785,0.91849726
diallo,0.41762194,0.7127262
fortune,1.1525348,0.34724006
steve,0.52655196,0.6384366
mobile,0.44293776,0.98376507
terrestre,0.96025455,1.0016702
alexis,1.1684654,0.34537122
raufer,0.6312243,0.23233634
antenne,0.32745805,0.08912167
tariq,1.004774,0.76918435
us,0.46423912,1.2228863
goût,0.7829611,0.65461624
effort,0.46191496,0.4096446
champion,0.43461886,0.9455875
plante,0.8447987,0.46740004
aurélien,0.70796394,0.63146657
attestation,0.58611274,0.95821816
producteur,0.47297883,0.9363776
originaire,0.37624544,0.27478266
urbain,0.53999984,0.51113313
scandale,0.6395825,0.5812439
occurrence,0.9766873,0.8816672
clé,0.52991337,0.71834403
taliban,0.6533839,0.7134342
personnalité,0.6622676,0.60326594
bourse,0.46980706,0.44514447
statue,0.45886198,0.5025992
loïc,0.06790019,0.8796605
plaque,0.5950737,0.46318358
facteur,0.5692113,0.504037
salon,0.56231165,0.24266213
capitaine,0.6196328,0.38160574
appartenance,0.44345546,0.2615593
fichier,1.0983897,0.5528205
controverse,0.25915027,0.90183604
spécialisé,0.23422682,0.44627208
mondialisation,0.6934457,0.16580054
portable,0.33624077,0.46535325
boulevard,0.9120411,0.9028297
réconciliation,0.81251705,0.6048613
fiscal,0.7903578,0.33810505
diminution,1.0939971,0.87925255
actif,0.8082882,1.0049813
sénégal,0.30242437,0.6558653
amour,1.2822889,0.72165376
vaste,0.3501477,0.5293188
assouplissement,0.54900396,0.4784513
riche,0.4475934,0.8643657
с,0.90199405,1.128144
philosophe,0.44161302,0.9508976
précaution,0.33652103,0.09422646
vocation,0.547776,0.3359287
envoi,0.2703252,0.5157423
khaled,0.6877796,0.5354302
enfance,0.7648735,0.33468965
essai,0.6611256,0.47343937
dérive,0.941793,0.8365596
coiffeur,0.5974406,0.68030316
novitchok,0.36363313,0.32336402
éthique,0.17981431,0.48694238
kabyle,0.3563935,0.37619781
traditionnel,0.80295825,0.74932754
guadeloupe,0.29225034,0.76698303
sale,0.780362,0.73492604
boulot,0.36447892,0.92583966
opérateur,0.96705985,0.49183518
homicide,0.8586307,0.26412496
éventualité,0.28869188,0.48551768
bianco,0.80959606,0.6087995
préoccupation,0.16165902,0.8336475
acquisition,0.25919768,0.9713112
illégal,0.8509869,0.16832907
rayon,0.7252961,0.8539255
nicole,0.37601265,0.26531982
hospitalier,1.0151497,0.533125
courage,1.0857921,0.09498195
conversation,0.3524956,0.8360369
christine,0.57943445,0.5193628
minuit,0.23463264,0.215572
essonne,0.24387754,0.9935103
manœuvre,0.5351584,0.15195736
assaillant,0.9378829,0.42932153
mohammad,0.6236596,0.60636973
disponible,0.8547572,0.3750946
alimentaire,0.67124635,0.42616442
pharmaceutique,1.0009795,0.8574972
chu,0.6486475,0.23215736
saint,0.775063,0.63864565
grossesse,0.1748758,0.14606525
espèce,0.5028835,0.7814041
zakharova,0.113252565,-0.0009758778
islamophobie,0.98143554,0.35812867
inutile,0.940935,0.503049
и,0.49625897,0.48816895
négociation,0.67390513,0.85323876
déstabilisation,0.3436565,0.26094985
faire,0.39738187,1.029964
transformation,0.50763476,0.86447835
empoisonnement,0.58471787,0.16627744
stable,0.46370852,0.54201454
karim,0.84623194,0.1579142
multiplication,0.2874521,0.26592937
cm,0.857471,0.36501765
impunité,0.6114162,0.70047265
bamako,0.8277662,0.6429485
révolutionnaire,0.6217297,0.7015434
dussey,0.40583584,0.29994583
ps,1.0580492,0.40047386
proportion,0.21886612,0.7784731
collection,1.0381502,0.5448028
chat,0.6977545,0.40301877
skripal,0.41540855,0.091247365
fusillade,0.33399144,0.2632492
pacte,0.13484702,0.88304657
manche,0.9792608,0.35180664
portée,0.53148013,0.8109295
spectateur,0.74612415,0.39692605
conducteur,0.5549217,0.5057225
explication,0.5048803,0.3755086
palmarès,1.1597401,0.998862
jcpoa,0.3874657,0.40442255
héritage,0.61235625,0.5218669
idéologique,0.123119645,1.0351907
concret,0.2355102,0.8324768
arn,1.2580271,0.7375458
sanction,0.8713038,0.45469385
talamoni,0.15291572,0.6162738
inspection,0.3199452,-0.10965093
magistrat,1.0479177,0.23377009
cession,0.9999653,0.39141682
amazonie,0.37469763,0.24473393
conservateur,1.1289202,0.5646003
hesler,1.0477856,0.6658917
duval,1.1988451,1.0353094
âme,1.1514369,1.0808346
maîtrise,0.39738506,0.3204244
anonyme,0.43097705,0.5191654
mauritanie,0.8832137,0.6638086
fabien,0.5542748,0.8679775
market,0.54059535,0.22587097
venue,1.016375,0.201998
jugement,0.7631202,0.40772536
nourriture,1.070933,0.4198512
mikhaïl,0.7252401,0.09968419
omar,1.0529516,0.27642342
adil,1.1066308,0.9806433
abri,0.95618343,0.1739145
tabib,0.42396444,0.23023292
danse,1.2151986,0.54368085
atlantique,0.69945633,0.41157427
hiver,1.0092252,0.24193734
patrouille,0.69218236,0.6655663
marianne,0.08208331,0.8807445
pompeo,0.52088755,0.8275819
poursuite,0.61435235,0.7438845
censé,0.7780092,1.0609642
pau,0.08908912,1.0270733
grec,1.4011717,0.9694127
roland,0.7493668,0.7326937
brésilien,0.71253103,0.37049204
péril,0.67666227,0.45154792
arrière,0.92028797,1.0584307
patrie,0.18447848,0.43908328
soral,0.405916,0.6574551
abus,0.16231854,0.65875864
ii,0.6661364,0.661458
épargne,0.8930262,0.091213845
minneapolis,0.46188524,0.26911342
cia,0.45516744,0.27278855
tireur,0.20197397,0.98743314
liaison,0.2263451,0.801279
andré,0.6246134,0.691959
belfort,0.7233185,0.12220726
touristique,0.63639945,0.3903139
laser,0.31724378,0.52955693
kosovo,0.47596088,0.62336034
autodétermination,0.5625914,0.16189049
ars,0.32102716,0.2820689
utile,0.19650215,0.2548149
antiraciste,0.3917593,0.036225963
absolu,0.23741476,0.21572399
portrait,0.77865857,0.3719853
trace,0.46630925,0.89016193
traoré,0.8967797,0.15767847
fidèle,1.0051502,0.21027619
estonie,0.39295888,0.69285
bruit,0.45293638,0.98563766
esclavage,0.58158165,0.77851784
saoudite,1.2060128,0.3294469
bitar,0.5073902,0.33380383
défaut,0.4507589,0.06735051
pur,0.75062203,0.2759913
pialoux,0.6853151,0.52732915
classique,0.9510412,0.10382042
goin,0.41294187,0.9019491
inconnu,0.874725,0.34278294
hugues,0.6801607,0.30666354
viande,0.8178937,0.26591644
arte,0.18846455,0.5809425
étage,0.47955173,0.9018836
barrage,0.15405008,0.69999737
provence,0.7872244,0.41264796
monument,0.57054955,0.8428803
initial,0.2892231,0.6552573
публикация,1.0107627,0.8333947
bac,0.79884195,0.9716428
légitimité,0.76061845,0.57808995
michael,0.94870883,0.08738726
gna,0.9024096,0.62082326
reconstruction,0.28313625,0.31961274
dimension,0.8158632,0.71911913
depardieu,0.10826279,0.60139924
documentaire,0.6747312,0.6872887
pad,0.9226651,0.12798207
marc,1.090883,0.06137923
considération,0.8451212,0.96779203
henry,0.22285527,-0.11902907
kierzek,0.71048766,-0.15890494
live,0.2301653,0.5768693
respiratoire,0.16219911,0.9008729
obésité,0.87247634,0.4863322
attribution,0.7940873,0.8412258
accompagnement,0.7404473,0.5970965
cofondateur,0.8812796,0.8898496
héros,0.7530212,0.7920134
tragédie,0.17671323,0.9337461
radical,0.9176574,0.9368967
irlande,0.31022462,0.5264153
consortium,0.59229195,0.7567373
enregistrement,0.125723,0.49090162
compagnon,0.7939493,0.87049377
intégrité,0.31323284,0.53461105
poubelle,0.9528519,0.43652835
fusil,0.8018714,0.2034725
obtention,0.70930034,0.7923974
engie,0.862567,0.037152126
sanofi,0.20420425,0.65814453
delphine,0.7056677,0.39167997
abdelmadjid,0.7328288,0.61132866
avionneur,0.16218115,0.9540719
froid,0.2643724,0.40443784
arrêté,1.0754328,0.58134115
motif,0.3202087,0.5672457
fréquentation,0.48519513,0.2560399
top,0.19850515,0.8681227
tchèque,0.0990734,0.720499
caisse,0.44944552,0.9245775
accélération,0.4035922,0.23842394
employé,0.85374385,0.049013384
serveur,0.7587675,0.5581299
chlordécone,0.37851152,0.26987985
cohérence,0.7882507,0.35451257
collège,0.7282353,-0.0062502343
mineur,0.7515288,0.49091557
syndrome,0.29056028,0.46390253
filière,0.24613652,0.40881047
visioconférence,0.29531887,0.30935904
lomé,0.4231132,0.12726004
épidémiologie,0.75789,0.2835469
résident,0.90425617,0.6513121
francophone,0.8307433,0.12903397
hygiène,0.07744905,0.5057029
mike,0.10995953,0.801038
soignant,0.60134804,0.12219208
triste,0.9661699,0.9896338
tort,0.63617915,0.6548125
surcroît,0.87954384,0.36935702
énergétique,0.22372429,0.10767661
ballon,0.5732849,0.5158867
nationaliste,1.0719358,0.09962126
enseignant,0.33298817,0.9123873
tabac,0.56652236,0.12477855
jury,0.61092436,0.21072748
tchétchène,0.29868656,0.19343798
exposé,0.5375032,0.8449139
bataillon,0.74930835,0.8926741
aise,0.9632,0.73950064
gel,0.35873437,0.89195824
multilatéralisme,0.34240228,0.45974886
sélectionneur,0.90102625,0.89235944
autonome,0.3851769,0.17655505
prince,1.1558429,0.5006342
multiculturalisme,0.47713608,1.0411081
villa,0.76554924,0.71066964
collimateur,0.58137405,0.9709719
hirak,0.89427257,0.7728277
posture,0.9839949,0.19124024
réalisateur,0.7067845,0.5130556
ballet,0.9977329,1.0936123
automatique,0.77866733,0.5973643
recrutement,0.9048488,0.8071792
del,0.8057592,0.25026172
congo,0.3216471,0.8036702
ursula,0.46752313,0.6915658
think,0.77651477,0.17754263
tpmp,0.96771216,0.57035464
espagnol,0.6667697,0.9037883
tank,0.5810733,0.5647169
abdou,0.06308252,0.9641703
adoption,0.115073316,0.91886187
madrid,0.81152016,0.4638462
bain,0.30523434,1.1538211
soie,0.48873645,0.77721125
primaire,0.56959474,0.44333294
ralentissement,0.5301868,0.031366155
vénézuélien,0.33301002,0.097836256
échantillon,0.778946,0.495436
intense,0.52716345,0.6867447
filiale,0.48304832,0.09843465
post,0.75241363,0.2976657
tristesse,0.5489691,1.010488
entraînement,0.5370597,0.80912733
finkielkraut,0.88222027,0.39334118
sexe,0.2065303,0.9392064
fmi,0.6188014,0.45239618
solovova,0.6714977,0.35672316
apaisement,0.6783201,0.3540766
louis,0.8796774,0.35205647
referendum,0.593934,0.79615754
neutralité,0.29893506,0.4136109
avignon,0.28378537,0.7090487
indicateur,0.6736806,0.5966632
engin,0.5312373,0.4434466
normalisation,0.41779774,0.28389105
tutelle,0.6903867,0.18272123
horreur,0.26957494,0.24520138
investiture,0.16178489,0.23887615
noam,0.6979217,0.7250895
caméra,0.34089518,0.20450482
kamto,0.19831145,0.6908875
susceptible,0.20683467,0.82840604
gouvernance,0.7966883,0.6690918
boîte,0.15004,0.65155554
paysage,0.12835175,0.87356406
samsung,0.55606383,0.5586147
collectivité,0.7413606,0.35409915
ali,0.9125555,0.38412416
volet,0.7747367,0.0058125257
biarritz,0.8003223,0.35184586
bancaire,0.3191471,0.50144583
profondeur,0.4318272,0.384577
flambée,0.57360715,0.14383584
milliardaire,0.26509526,0.22898573
acceptation,0.15984389,0.35072282
biada,0.9314271,0.3692501
télé,0.22965328,0.34224355
adversaire,0.69275373,0.35138842
erevan,0.43506533,0.21705306
résolution,0.8549987,0.15220053
bayrou,-0.08396626,0.77132344
transit,0.25043973,0.54460466
fléau,0.44597635,0.98411256
mehenni,0.7929282,0.66371423
февраля,0.87685853,1.0153502
prioritaire,0.5986717,0.22592834
smartphone,0.821741,0.8130587
égide,0.9770776,0.48981294
catholique,0.5131048,0.8158382
qr,0.40247425,0.51493484
science,0.3054679,0.8437601
borgo,0.13962635,0.79958117
pièce,1.1161735,0.49582198
électorat,0.09488099,0.2631845
correctionnel,0.7907505,0.27516383
koulibaly,0.77949154,0.3375838
pozzo,0.92425996,0.5339377
versailles,0.053515818,0.24617338
parly,0.5493045,0.26865005
licra,0.9478582,0.3728341
rapatriement,0.1852724,0.43616953
branche,0.35658398,0.2027425
rotonde,0.13232231,0.28280035
évènement,0.49907485,0.6670304
législation,0.7642435,0.7013595
psychiatrique,0.7830841,0.49888635
lacrymogène,0.1562228,0.8472909
syndical,0.5502181,0.80372715
viktor,0.39392468,0.7193143
reims,0.7734948,0.13273843
immense,0.47269624,0.61089
don,0.7380114,0.06384211
réfugié,0.7591393,0.5715708
guide,0.4793435,0.24666701
élite,0.11262016,0.84185
javad,0.32821783,0.3357695
criminel,0.7248475,-0.006699541
intelligence,0.3374399,0.36568522
bozzi,0.40485772,0.24886954
bêtise,0.7549256,0.558193
croix,0.6115789,0.33600935
juridiction,0.7482584,-0.16333783
précis,0.72842413,0.13626531
territorial,0.6631086,0.24251318
façade,0.43133345,0.23764047
température,0.27376655,0.9004263
sébastien,0.5968064,0.57408804
inserm,0.04478067,0.6075947
antimissile,0.23455,0.5188412
oise,0.38651517,0.2857721
enrichissement,0.7490658,0.38143948
administratif,0.5570763,0.61605245
caroline,0.38413328,0.53401685
insupportable,0.38772544,-0.04632049
ispahan,-0.07739063,0.4449245
intensité,0.7030297,0.44991446
toile,0.50215346,0.8425145
cryoconservation,0.52438396,-0.059874788
consensus,0.7177071,0.76735294
pronom,0.29464903,0.60986596
féminin,0.9640269,0.45507696
benoît,0.6120437,0.387835
yaoundé,0.87428916,0.8862802
règle,0.5407498,0.119930565
nouvelle,0.6741539,0.48223168
foie,0.2598921,1.0524411
consulaire,0.4619321,0.35776207
manipulation,0.8413238,0.0057049408
charte,0.9420311,0.19757548
conduite,0.16543698,0.6700502
diaspora,0.4546898,0.42467958
fièvre,0.24331836,0.31488687
chiite,0.41081262,0.3358562
souci,0.99611604,0.97352123
possession,0.40361375,0.38023537
urgent,0.14866227,0.7652493
ferhat,0.2550467,0.8154715
aérodrome,0.7500156,0.5295937
fayez,0.41633162,0.64595056
vis,0.84257734,0.25263637
larbi,0.59714824,0.8552481
beauté,0.63629436,0.3654605
coran,0.793487,0.29830292
b,0.25427482,0.41778716
pavillon,0.42135227,0.57493746
impuissance,0.26663327,0.3782462
génocide,0.9799849,1.094846
salah,0.91190666,0.57394284
gaïd,0.33820152,0.55776495
tribaudeau,0.48394486,0.13241085
estimation,0.8040597,-0.021162855
millier,0.89284384,0.48894745
adama,0.31504872,0.52804494
bouygues,0.20744024,0.91427666
palestinien,0.25852725,0.10487591
palestine,0.7679203,0.6957793
anouar,0.84650165,0.6436877
renfort,0.31952354,0.23764998
cnrs,0.53412914,0.90982836
municipalité,0.19548602,0.26620483
murgia,0.47469425,0.7116277
formule,0.2500034,0.36581984
ahmadou,0.31664762,0.5148848
impulsion,0.71625394,0.74025023
consulat,-0.11050189,0.64650816
serval,0.5300147,0.50183547
déby,0.019863194,0.18342268
baloutchistan,1.0313965,0.6453601
communautarisme,0.11521452,0.64350003
lituanie,0.2899254,0.06101423
discipline,0.6938551,0.4958959
jordan,0.606837,1.0532898
ahidjo,0.7282266,0.17897812
nigeria,0.6303466,0.48811778
diocèse,0.68690145,0.8760006
afflux,0.19433501,0.38338032
récession,0.46714592,0.7106493
roscosmos,0.5259161,0.8936913
amiens,0.41192827,0.15416615
éclairage,0.275571,0.3463703
anglophone,0.83859557,0.09056365
solide,0.40117332,1.0055584
piège,0.12902723,0.57033867
familial,0.9295255,0.22239883
trouble,0.81886727,0.59204215
confession,0.84282005,0.29637417
attractivité,0.24314806,1.1096795
vallée,0.45916665,0.9863229
fake,-0.00933419,0.745845
giscard,0.5171361,0.28469113
milan,0.6326253,0.5483587
taïwan,0.3534072,0.38254094
cimetière,0.383371,0.4837808
saisie,0.5745159,1.0345464
réussite,0.75944203,0.39257383
préjudice,0.4386989,0.88185394
faiblesse,0.22256592,0.6368514
enseigne,1.0044711,0.58391225
sévère,0.28241196,0.016522681
canicule,-0.09811853,0.66118747
mouvance,0.69290656,0.50248927
stabilisation,0.9360113,-0.06996839
fabrice,0.50600255,0.39712536
bulletin,-0.006368975,-0.0029497617
youtube,0.7319177,0.18780163
solidaire,0.086314924,0.8699867
décompte,0.022604147,0.080317385
davos,0.46974263,0.2833653
vestimentaire,0.24933428,0.46469906
répétition,0.21657644,0.7329858
imposition,0.28788435,0.44167235
tigrane,0.76989454,0.46636862
roue,0.8485663,0.7724484
manon,0.36688197,0.4731501
moderne,0.55989015,0.75875163
malgache,0.8961713,0.3862575
artifice,0.45043007,0.36317143
munyangi,0.66308546,0.28178582
alexandra,0.5613978,0.1340161
tragique,0.45400023,0.4501069
diab,0.59100294,0.24153377
nettoyage,0.8909472,0.19554494
roger,1.2019159,0.6884934
caserne,0.660802,0.68752813
roumanie,0.5517639,0.48054755
hébert,0.8446261,0.24550153
valence,0.34303895,0.45330867
censure,0.06294137,0.6736885
pavlenski,0.8223298,0.37635338
catastrophique,0.8065106,0.2840866
vdovin,0.1833598,0.77073437
édile,0.22685736,0.2654817
mcfly,0.8926696,0.24593653
dépense,0.8940895,0.71525043
gibraltar,0.3391122,1.0875548
vainqueur,0.7842433,0.1027642
détriment,0.24376898,0.1530848
remy,0.46181795,0.57206833
instauration,0.36039358,0.48005646
verre,0.20500383,0.32362363
démocrate,0.7780378,0.053426877
blague,0.23086672,0.6311005
estaing,0.328132,0.4083507
registre,0.6902634,0.8014728
charité,0.22161773,0.9075433
prévenu,1.0299947,0.6723082
tournée,0.20532769,0.8710828
tollé,0.25614816,0.43274373
détection,0.7037717,0.17153524
accréditation,-0.03250623,0.5544819
bastien,1.0320234,0.35501257
fraude,0.23449756,0.60246056
haineux,0.5020257,0.04004843
écoute,0.7829877,0.26660612
vi,0.8274071,0.7042287
culturel,0.90418124,0.9226254
complicité,0.88257354,0.050594024
réalisation,0.5771494,0.39207023
démonstration,0.6411465,0.983038
salvini,0.7002031,0.039520163
calcul,0.97498107,0.40378985
populiste,0.4933819,0.7646338
fruit,0.33254194,0.56511736
péninsule,0.5985112,0.81541616
uniforme,0.8825932,0.46547437
géographique,0.11942696,0.26646185
ivoirien,1.0094398,-0.00487574
ségolène,0.9538574,0.43391356
crash,0.36425728,0.86269283
concert,0.96723753,0.8550453
atterrissage,1.0770265,-0.0108859595
durcissement,0.7773702,-0.14921151
eurodéputé,0.15677501,0.08227197
mention,0.81193024,0.9825926
cfe,0.4021435,0.42605895
privatisation,0.5804469,0.3677885
chantage,0.48493493,0.72887564
synagogue,0.7214834,0.42179942
messager,0.5173147,0.4933811
luxembourg,0.42522082,0.73798573
autochtone,1.0295533,0.88078845
bern,0.35233337,0.31345144
expulsion,0.009874201,0.08112402
mensonge,0.65476704,0.22880678
anonymat,0.58850414,0.889486
conception,0.90435076,0.73727536
nadine,0.92889935,0.9032118
bassin,0.6199439,0.2679523
débris,0.6021866,0.9172039
obama,0.6662747,0.08681757
buzz,0.8841856,0.4991614
division,0.6909756,0.15404569
destin,0.69934523,0.48215866
ryanair,0.077549905,0.7555251
désobéissance,-0.0155064985,0.080386125
prudence,0.7004922,1.0022619
méfiance,0.36397144,0.71498716
cassation,0.6206793,0.4887839
performance,0.26588333,0.8084198
épreuve,0.17881577,0.3162189
encadrement,0.5949258,-0.13208672
patronne,0.7596387,0.35233033
you,0.9263715,0.47904906
atmosphère,0.1244391,0.22590233
domination,0.8155432,0.62113017
explosif,0.07006986,0.20888324
déficit,0.70973873,0.06759241
score,0.74350494,0.67177725
besançon,0.16060801,0.9648827
rio,0.81356627,0.30980676
soufi,0.50457215,0.15454628
acceptable,0.6622128,0.6931133
prénom,0.6894227,0.013042576
frein,0.65134704,0.2095772
réchauffement,0.55871964,0.96057725
prescription,0.55752856,0.6147981
écosystème,0.12054175,0.6774199
couvert,0.2644019,0.35642758
blessé,0.72968,0.5726199
étoile,0.84706265,0.22356571
sélection,0.64684486,0.83978796
remaniement,0.088679805,0.5644079
gain,-0.007762059,0.88305473
implication,0.74676335,0.79426503
claude,0.6534814,0.62290245
dérogation,0.24598525,-0.049732264
deutsche,0.46591252,0.5700152
machine,0.4096737,0.07317235
mitterrand,0.13975981,0.87534255
munich,0.84902924,0.67022556
flahault,0.18193749,0.38499293
greta,0.25739226,1.0127391
damien,0.53804594,0.86312026
internaute,0.283118,0.46395016
troupe,0.6774129,0.6594155
nancy,0.20019701,0.113893226
gouvernemental,0.5546157,-0.05372795
confédération,0.6404411,0.5781729
observation,0.3445435,0.2008671
secondaire,0.16564345,0.42827195
buste,0.75640386,0.3664949
perception,-0.121842615,0.72548217
verdict,-0.033988602,0.5885571
telegram,0.7368062,0.5278671
covidtracker,-0.050062716,0.6061359
désescalade,0.17044598,0.18194062
handicap,1.072206,0.18477914
délit,-0.0033032151,0.0647418
concurrent,0.7679299,0.60883427
scandaleux,0.13631992,0.33057812
cellule,0.7528816,0.73498267
lopez,1.0255938,0.53784186
milice,0.59777033,0.41901293
affrontement,0.4996663,0.57580864
bank,0.652701,0.4867682
degré,0.54051906,0.32071427
cran,0.82729214,0.044378173
gamme,0.5934778,0.38479152
exergue,0.24669959,0.16403311
strict,0.54599005,0.036504664
règne,0.19964765,0.41460386
rosa,0.6502762,0.6891888
fusion,0.3502284,0.7535547
lunaire,0.18950328,0.26560986
soin,0.08994986,0.10144358
remplacement,0.8747878,0.0016563843
kurde,-0.0013547236,-0.09578548
inquiétant,0.957356,0.29898486
innovation,0.50414443,0.15749875
garantie,0.42581582,0.57491153
grenade,0.384584,0.1317046
sportif,0.30638802,0.7009319
bardella,0.060318507,0.61818266
fragile,0.14827132,0.6529641
amnesty,0.22594859,0.5162379
alpha,0.04869991,0.012535425
automobile,0.69171476,0.37685207
autoroute,0.29766777,0.36255676
dignité,0.96412796,0.035147175
diaporama,0.066137664,0.25445145
soleimani,0.35421348,0.8065572
envergure,0.40059105,0.04226393
blessure,0.14274018,-0.030241588
it,0.32422283,0.3982843
gnassingbé,0.13225798,0.31795195
terrasse,0.5860532,0.41614392
aval,0.513659,0.52682334
djihadiste,0.91020477,0.14053543
diffamation,0.7232561,0.795569
immédiat,0.3264529,0.15569986
mara,0.34074605,0.048000418
tarn,0.8253773,0.89515704
rami,1.137835,0.20526142
mécontentement,0.59267825,0.6044985
azur,0.6500216,-0.08282169
chérif,0.5600342,0.16326767
défenseur,0.14025466,0.6411426
collecte,0.88453025,0.6175862
vaccine,0.14702134,0.56535095
